molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL1774303,C=CCN1C[C@H](C)C[C@@](C)(OC=C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,12000.0,nM,IC50,4.92,Toxoplasma gondii,organism-based format
CHEMBL1774304,C=CO[C@]1(C)C[C@@H](C)CN(Cc2ccccc2)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,5000.0,nM,IC50,5.30,Toxoplasma gondii,organism-based format
CHEMBL1774449,C=CO[C@]1(C)C[C@@H](C)CN(C(=O)NCC)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,33000.0,nM,IC50,4.48,Toxoplasma gondii,organism-based format
CHEMBL1774450,C=CO[C@]1(C)C[C@@H](C)CN(C(=O)NCc2ccccc2)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,6000.0,nM,IC50,5.22,Toxoplasma gondii,organism-based format
CHEMBL1774451,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(Cc2ccc(C)cc2)[C@H](C)[C@@H](O)[C@]1(C)O,5000.0,nM,IC50,5.30,Toxoplasma gondii,organism-based format
CHEMBL1774452,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(Cc2ccc(F)cc2)[C@H](C)[C@@H](O)[C@]1(C)O,6000.0,nM,IC50,5.22,Toxoplasma gondii,organism-based format
CHEMBL1773086,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O,4000.0,nM,IC50,5.40,Toxoplasma gondii,organism-based format
CHEMBL1774453,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CC2CCCCC2)[C@H](C)[C@@H](O)[C@]1(C)O,7000.0,nM,IC50,5.16,Toxoplasma gondii,organism-based format
CHEMBL2041766,Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,31000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2171519,Cn1c(=O)c(/C=C/c2ccc3c(c2)OCO3)nc2ccccc21,2.0,nM,IC50,8.70,Toxoplasma gondii,organism-based format
CHEMBL3099581,Nc1nc2[nH]c3cccc(Sc4cccc5ccccc45)c3c2c(=O)[nH]1,600.0,nM,IC50,6.22,Toxoplasma gondii,organism-based format
CHEMBL3099580,Nc1nc2[nH]c3cccc(Sc4ccccc4)c3c2c(=O)[nH]1,3700.0,nM,IC50,5.43,Toxoplasma gondii,organism-based format
CHEMBL3099582,Nc1nc2[nH]c3cccc(Sc4ccc5ccccc5c4)c3c2c(=O)[nH]1,2600.0,nM,IC50,5.58,Toxoplasma gondii,organism-based format
CHEMBL427342,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL531611,O=C(CCl)NCCOc1ccc(Cl)cc1Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL528492,CCOc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1.Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL547443,COc1ccc(CCn2c(=N)c(C(=O)NCc3cccnc3)cc3c(=O)n4cccc(C)c4nc32)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL578294,COc1ccc(Nc2cc(C)nc(NCc3ccccc3)n2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL581225,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCCO)C(=O)N(CCCCO)C3=O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL584015,COc1ccc(C(=O)C(CCC(CNC(C)(C)C)C(=O)c2ccc(OC)cc2)CNC(C)(C)C)cc1,8230.0,nM,IC50,5.08,Toxoplasma gondii,organism-based format
CHEMBL592786,COc1cc(CNCCc2ccc(Cl)cc2)cc(OC)c1O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL10835,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028058,COc1ccc(CCN2C(=O)c3[nH]nc(-c4cc(Cl)c(C)cc4O)c3C2c2ccccc2F)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL95606,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028041,COc1ccc(-c2nc(N3CCN(C(=O)C4CCCCC4)CC3)c3c4c(sc3n2)CCCC4)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028049,COc1cc(C(=O)Nc2nc3c(cc4c5c(cccc53)CC4)s2)cc(OC)c1OC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL1616787,N=c1n(CCN2CCCCC2)c2ccccc2n1CC(=O)c1ccc(Cl)c(Cl)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL601786,Br.Cc1ccc(C)c(-c2csc(Nc3ccc(C)c(C)c3)n2)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL579331,Oc1ccc2ccccc2c1CNc1nc2ccccc2[nH]1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL587104,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc(OC)c1O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL533855,CCOc1ccc(CN2CCN(CC(O)COc3ccc(OCC(O)CN4CCN(Cc5ccc(OCC)cc5)CC4)cc3)CC2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL527234,COc1cc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc(OC)c1OC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL534283,CCCCNc1nc(NC(C)(C)C)nc(NC(C)(C)C)n1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL586033,Oc1c(C(Nc2ccccn2)c2cccc(Oc3ccccc3)c2)ccc2cccnc12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL597444,CCOc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028047,Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCC(Cc3ccccc3)CC2)c1C,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL596856,Cc1ccc2c(C)nc(Nc3nc(C)cc(-c4ccccc4)n3)nc2c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL592044,Br.CCn1c2c(c(=N)c3c1CCC3)CCCC2,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL585966,COc1cc(C(=O)ON=C(N)Cc2cccc3ccccc23)cc(OC)c1OC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL524973,OC1=C2C(=Nc3ccccc3SC2c2ccccc2)c2ccccc21,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL530308,COC(=O)c1ccc(C2C3=C(O)CC(c4ccc(F)cc4)CC3=Nc3ccccc3N2C(=O)c2ccccc2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL580188,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc(Cl)c(Cl)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL548334,CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL587892,Cc1ccc(Nc2nc(N)c3ccccc3n2)cc1Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL582547,Cc1cc(N(C)C)nc(Nc2ccc(NC(=O)Nc3ccccc3)cc2)n1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028066,COC(=O)c1ccc(Cl)c2c1C1C=CCC1C(c1cccc3ccccc13)N2,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028062,O=C(NNc1cc(N2CCCC2)nc(N2CCCC2)n1)c1ccccc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL319952,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCCCC1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL604982,CCCn1c(=N)c(C(=O)NC2CCCCC2)cc2c(=O)n3cccc(C)c3nc21,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL582072,Nc1ccc(-c2nc3cc(Oc4ccc(Oc5ccc6[nH]c(-c7ccc(N)cc7)nc6c5)cc4)ccc3[nH]2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL1237255,COc1ccc(Nc2nc(N/N=C/c3ccc(O)cc3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL577445,Cn1c(C(=O)c2cccc3ccccc23)nc2ccccc21,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL589922,CCc1ccc(CNCC(O)c2ccccc2)cc1.Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL581860,OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL587288,COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccsc2c1=O,20930.0,nM,IC50,4.68,Toxoplasma gondii,organism-based format
CHEMBL592105,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028053,Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL535514,CCOC(=O)C1=C(c2ccccc2)N=c2sc(=Cc3cc(C)n(-c4ccc(F)cc4)c3C)c(=O)n2C1c1cccc(OC)c1OC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL604323,CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccc(OC)c(OC)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028042,Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL535730,CCC1(C)CC(CCNCc2ccccc2O)(c2ccc(C)cc2)CCO1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL529773,CCc1c(C)c(=N)c2ccccc2n1C.I,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL587989,Cc1cc(C=C2SC(=Nc3ccccc3)N(C3CCCC3)C2=O)c(C)n1-c1ccc(Cl)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL580580,Cc1cccc(Nc2nc(N)c3ccccc3n2)c1.Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL585264,COc1cc(OC)c(N(C)C(=O)c2cc3c(s2)-c2ccccc2S(=O)(=O)C3)cc1Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL529732,Cc1ccc(N2C(=O)C3C(C2=O)C2(c4ccccc4)C(=O)C3(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL587410,COc1ccc(Br)cc1C1Nc2ccc3ccccc3c2C2=C1C(=O)CC(c1ccccc1)C2,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL590674,CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1.Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL581175,CCn1c(CN2CCN(Cc3ccccc3)CC2)nc2cc(NC(=O)c3cccs3)ccc21,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028051,O=C(NCC(c1ccsc1)N1CCCCCC1)c1ccc(C(F)(F)F)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL547488,Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL533563,CCCCCC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(OC)c(OC)c3)C2)C1c1ccc(C(F)(F)F)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL601957,CCCc1c(CC)c(=N)c2ccccc2n1C,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL546168,Cc1cc(Nc2ccc(C)c(Cl)c2)n2nc(C(F)(F)F)nc2n1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL494669,Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL530973,CCOC(=O)c1cn(CC)c2cc(N(C)CCc3ccc(OC)c(OC)c3)c(F)cc2c1=O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL588855,CC1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL591637,CSc1ccccc1C(=O)Nc1nc(-c2ccccn2)cs1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL532879,O=[N+]([O-])c1ccc(C=NNc2nc3ccccc3[nH]2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL526981,COc1ccc(-c2nc(NC(=O)CS(=O)(=O)c3ccc(F)cc3)sc2C)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL600305,COc1ccc(C(C)=O)cc1N1C(=O)C2C(C1=O)C1(c3ccccc3)C(=O)C2(c2ccccc2)C(c2ccc(C)cc2)=C1c1ccc(C)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL124006,CN(C)CCCNc1c2ccccc2nc2ccccc12,25840.0,nM,IC50,4.59,Toxoplasma gondii,organism-based format
CHEMBL587083,CNCCCNc1ccnc2cc(Cl)ccc12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL530223,COc1cccc(NC(=O)[C@H](C(C)C)n2c(=O)[nH]c3ccccc3c2=O)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL534589,COc1ccc(C2=C(c3ccc(OC)cc3)C3(c4ccccc4)C(=O)C2(c2ccccc2)C2C(=O)N(c4ccc(C)cc4)C(=O)C23)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL1615697,CSC1=NC(=Nc2c(C)cccc2C)C2(CCC(C(C)(C)C)CC2)N1c1ccc(Cl)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL2028052,COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL1460047,COc1ccc(-c2c(C)nn3c(N)c(C#N)cnc23)cc1OC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL527593,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc(Cl)cc2Cl)N1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL581489,COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL587022,Cl.Oc1ccccc1CNCC12CC3CC(CC(C3)C1)C2,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL549210,COc1ccc(C=C2SC(=N)N(c3ccccc3OC)C2=O)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL532079,CC(C)(C)c1ccc(O)c(CNC2CCCCC2)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL535079,CCOC(=O)c1c(NC(=O)c2ccccc2)sc2c(O)c(CN(CC)CC)ccc12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL475813,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL578952,COc1ccc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)cc1Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL579443,CCOC(=O)c1c(C)n(-c2ccc(Cl)cc2)c2ccc(OC(=O)C=Cc3ccccc3)cc12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL106525,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL534190,CN(C)c1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL317364,CCN(CC)CCNc1ccnc2cc(Cl)ccc12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL533017,CC1CN(C(=O)c2sc3ccccc3c2Cl)CC(C)O1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL547476,CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL580353,C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2.Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL531290,CCC(c1ccccc1)c1nn2c(-c3cccs3)nnc2s1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL605751,c1ccc(Cn2c(N=Nc3c(Nc4ccccc4)ccc4ccccc34)nc3ccccc32)cc1,13480.0,nM,IC50,4.87,Toxoplasma gondii,organism-based format
CHEMBL546162,OC(CNC1CCCCC1)Cn1c2ccccc2c2ccccc21,8720.0,nM,IC50,5.06,Toxoplasma gondii,organism-based format
CHEMBL585243,Cc1cc(C)c2c(c1)OCN(Cc1ccccc1Cl)C2,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL601771,Cc1ccc(N2C3c4ccccc4N(S(=O)(=O)c4ccc(C)cc4)C2c2ccccc2N3S(=O)(=O)c2ccc(C)cc2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL586704,Cc1cc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)no1,20850.0,nM,IC50,4.68,Toxoplasma gondii,organism-based format
CHEMBL2028055,CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Cl)cc12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL580381,Cc1ccc(-c2cc3nc4c(c(O)n3n2)CCCC4)cc1,8220.0,nM,IC50,5.08,Toxoplasma gondii,organism-based format
CHEMBL586031,COc1ccccc1NC1=C(N2CCCCC2)C(=O)c2ccccc2C1=O,4540.0,nM,IC50,5.34,Toxoplasma gondii,organism-based format
CHEMBL590888,COc1ccc2c(=O)cc(C(Cl)(Cl)Cl)oc2c1,6450.0,nM,IC50,5.19,Toxoplasma gondii,organism-based format
CHEMBL586344,CCCc1cc(O)c2c3c(c(=O)oc2c1)CN(C)CC3,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL206540,CCOC(=O)c1cnc2ccc(CC)cc2c1O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL596852,COc1ccc(-c2nc3cc(Cc4ccc5[nH]c(-c6ccc(OC)cc6)nc5c4)ccc3[nH]2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL525486,CCN1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,3850.0,nM,IC50,5.42,Toxoplasma gondii,organism-based format
CHEMBL524784,COc1ccc(-n2ccnc2SCC(=O)Nc2cc(C)ccc2C)c(OC)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL601348,CCCCCCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1F,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL598369,Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(F)(F)F)nc2n1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL546994,COc1cccc(C=Cc2nc(=O)c3ccccc3o2)c1OC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL532987,CCOc1cc2c(cc1OCC)C(c1cc(OC)c(O)cc1Cl)NCC2,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL586310,CCOC(=O)c1cn(CC)c2cc(N3CCCCC3)c(F)cc2c1=O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL602413,Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL579459,COc1ccc2c(c1)OC(O)(C(F)(F)C(F)(F)F)CC2=O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL605281,COc1ccc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL1459149,CCN1CCCC1CNc1[nH]cnc2c3cc(Cl)ccc3nc1-2,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL582666,c1ccc2cc3c(Nc4ccc(N5CCOCC5)cc4)ccnc3cc2c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL597855,CCOC(=O)c1ccc2nc(-c3ccccc3)cc(O)c2c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL1622128,C[n+]1c2ccccc2nc2ccc(NCCO)cc21,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL548399,COc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)cc1Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL470514,Cc1ccc(Nc2nc(-c3ccccn3)cs2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL590435,CCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OCC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL261693,Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL580249,CCOc1cc(Cl)c(C(C)NC(=O)c2ccccc2)cc1OCC,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL602946,CC1CCCCN1CCCNC(=O)c1ccc2c(c1)sc1nc(-c3ccc(F)cc3)cn12,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL588516,CCn1c(SCC(=O)Nc2cc(C(F)(F)F)ccc2Cl)nc2ccccc2c1=O,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL589060,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccncc1)c1ccc(Cl)cc1Cl,19040.0,nM,IC50,4.72,Toxoplasma gondii,organism-based format
CHEMBL588732,Cc1ccc(Cn2c(N3CCC(C(=O)NCc4cccs4)CC3)nc3ccccc32)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL591890,CCCCc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL582486,O=C(Nc1ccc(Cl)cc1)N1CCN(c2ccc3nncn3n2)CC1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL601580,COc1ccc(C2Sc3ccccc3N=C3C2=C(O)c2ccccc23)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL580159,Oc1ccc(Cl)cc1CNc1nc2ccccc2[nH]1,26830.0,nM,IC50,4.57,Toxoplasma gondii,organism-based format
CHEMBL590919,CC(C)(C)CC(C)(C)NCC(O)COc1ccc2c(c1)CCC2.Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL580140,FC(F)(F)c1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL529640,CCC(C)NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL549208,COCCN(C(=O)Cc1cccs1)C(C(=O)NCc1ccc(OC)cc1)c1ccc(C(C)C)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL533921,COCCNC(=O)c1ccc(OC2CCN(Cc3ccc(F)c(F)c3)CC2)c(Cl)c1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL592344,CCOc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(CC(C)C)C1c1cccs1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL591641,CC(O)(c1ccc(Cl)cc1)C(CN1CCCCC1)c1ccccc1.Cl,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL591362,O=C(Nc1nc(-c2ccccn2)cs1)c1ccccc1Br,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
CHEMBL591128,CCOc1ccc(/C=C/c2nc(=O)c3ccccc3o2)cc1,30000.0,nM,IC50,,Toxoplasma gondii,organism-based format
