molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL1223946,C[N+](C)(C)CCOP(=O)([O-])OCCC12CC3CC(CC(CCOCc4ccccc4)(C3)C1)C2,41800.0,nM,IC50,4.38,Leishmania infantum,organism-based format
CHEMBL1223811,C[N+](C)(C)[C@H]1CCC[C@@H]1OP(=O)([O-])OCCCCCCCCCCC=C1C2CC3CC(C2)CC1C3,300.0,nM,IC50,6.52,Leishmania infantum,organism-based format
CHEMBL1223812,C[N+](C)(C)[C@H]1CCCC[C@@H]1OP(=O)([O-])OCCCCCCCCCCC=C1C2CC3CC(C2)CC1C3,800.0,nM,IC50,6.10,Leishmania infantum,organism-based format
CHEMBL28509,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC,11300.0,nM,IC50,4.95,Leishmania infantum,organism-based format
CHEMBL372764,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,11000.0,nM,IC50,4.96,Leishmania infantum,organism-based format
CHEMBL57004,CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12,14300.0,nM,IC50,4.84,Leishmania infantum,organism-based format
CHEMBL416956,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,7000.0,nM,IC50,5.16,Leishmania infantum,organism-based format
CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,54900.0,nM,IC50,4.26,Leishmania infantum,organism-based format
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,19300.0,nM,IC50,4.71,Leishmania infantum,organism-based format
CHEMBL65,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,34400.0,nM,IC50,4.46,Leishmania infantum,organism-based format
CHEMBL1806807,c1ccc(C[Se][Se]Cc2ccccc2)cc1,630.0,nM,IC50,6.20,Leishmania infantum,organism-based format
CHEMBL1806797,O=[N+]([O-])c1ccc(C[Se][Se]Cc2ccc([N+](=O)[O-])cc2)cc1,380.0,nM,IC50,6.42,Leishmania infantum,organism-based format
CHEMBL1806794,CN(C)c1ccc([Se][Se]c2ccc(N(C)C)cc2)cc1,610.0,nM,IC50,6.21,Leishmania infantum,organism-based format
CHEMBL1806723,Nc1ccc([Se][Se]c2ccc(N)cc2)cc1,570.0,nM,IC50,6.24,Leishmania infantum,organism-based format
CHEMBL1806707,N#C[Se]c1ccc(N)cc1,9290.0,nM,IC50,5.03,Leishmania infantum,organism-based format
CHEMBL1806722,N#C[Se]Cc1ccc2ccccc2c1,3720.0,nM,IC50,5.43,Leishmania infantum,organism-based format
CHEMBL1806715,N#C[Se]Cc1ccc(C(F)(F)F)cc1,2140.0,nM,IC50,5.67,Leishmania infantum,organism-based format
CHEMBL1806714,N#C[Se]Cc1ccc(Br)cc1,7950.0,nM,IC50,5.10,Leishmania infantum,organism-based format
CHEMBL1806717,Cc1ccc(C[Se]C#N)cc1,3330.0,nM,IC50,5.48,Leishmania infantum,organism-based format
CHEMBL1806716,CSc1ccc(C[Se]C#N)cc1,3020.0,nM,IC50,5.52,Leishmania infantum,organism-based format
CHEMBL1806500,N#C[Se]CCc1ccc([N+](=O)[O-])cc1,3800.0,nM,IC50,5.42,Leishmania infantum,organism-based format
CHEMBL1806721,N#C[Se]Cc1ccccc1,2580.0,nM,IC50,5.59,Leishmania infantum,organism-based format
CHEMBL1806718,N#C[Se]Cc1ccc(C#N)cc1,550.0,nM,IC50,6.26,Leishmania infantum,organism-based format
CHEMBL1806713,N#C[Se]Cc1ccccc1[N+](=O)[O-],340.0,nM,IC50,6.47,Leishmania infantum,organism-based format
CHEMBL1806708,CN(C)c1ccc([Se]C#N)cc1,2790.0,nM,IC50,5.55,Leishmania infantum,organism-based format
CHEMBL1806719,N#C[Se]Cc1cccc(C#N)c1,530.0,nM,IC50,6.28,Leishmania infantum,organism-based format
CHEMBL1806799,O=[N+]([O-])c1ccccc1C[Se][Se]Cc1ccccc1[N+](=O)[O-],290.0,nM,IC50,6.54,Leishmania infantum,organism-based format
CHEMBL1806712,N#C[Se]Cc1cccc([N+](=O)[O-])c1,570.0,nM,IC50,6.24,Leishmania infantum,organism-based format
CHEMBL1806711,N#C[Se]Cc1ccc([N+](=O)[O-])cc1,680.0,nM,IC50,6.17,Leishmania infantum,organism-based format
CHEMBL1806720,N#C[Se]Cc1ccccc1C#N,3160.0,nM,IC50,5.50,Leishmania infantum,organism-based format
CHEMBL1922302,c1ccc(-n2cc(C3=NCCN3)cn2)cc1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922303,Clc1cccc(-n2cc(C3=NCCN3)cn2)c1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922304,Clc1ccc(-n2cc(C3=NCCN3)cn2)cc1Cl,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922305,Clc1cc(Cl)cc(-n2cc(C3=NCCN3)cn2)c1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922306,Fc1cccc(-n2cc(C3=NCCN3)cn2)c1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1921806,Brc1cccc(-n2cc(C3=NCCN3)cn2)c1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922307,Brc1ccc(-n2cc(C3=NCCN3)cn2)cc1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922308,Nc1c(C2=NCCN2)cnn1-c1ccccc1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922309,Nc1c(C2=NCCN2)cnn1-c1cccc(Cl)c1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922311,Nc1c(C2=NCCN2)cnn1-c1cc(Cl)cc(Cl)c1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922312,Nc1c(C2=NCCN2)cnn1-c1cccc(F)c1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1922314,Nc1c(C2=NCCN2)cnn1-c1ccc(Br)cc1,500000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL1939604,CC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(C)=O)N3c3ccccc3N12,32000.0,nM,IC50,4.50,Leishmania infantum,organism-based format
CHEMBL1939605,O=C(C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)c4ccccc4)N3c3ccccc3N12)c1ccccc1,32460.0,nM,IC50,4.49,Leishmania infantum,organism-based format
CHEMBL1939606,COC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)OC)N3c3ccccc3N12,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939607,CCOC(=O)C1=NN(c2ccc(Cl)cc2)C2C3N(c4ccc(Cl)cc4)N=C(C(=O)OCC)N3c3ccccc3N12,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939608,C1=NN(c2ccccc2)C2C3N(C=NN3c3ccccc3)c3ccccc3N12,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939609,COC(=O)C1=NN(c2ccc(Cl)cc2)C2C3N(c4ccc(Cl)cc4)N=C(C(=O)OC)N3c3c(C)cccc3N12,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939610,COC(=O)C1=NN(c2ccccc2)C2=CNc3c(C)cccc3N21,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939611,COC(=O)C1=NN(c2ccccc2)[C@@H]2N1c1ccccc1N1C(C(=O)OC)=NN(c3ccccc3)[C@@]21C,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939612,CCOC(=O)C1=NN(c2ccc(Cl)cc2)[C@@H]2N1c1ccccc1N1C(C(=O)OCC)=NN(c3ccc(Cl)cc3)[C@@]21C,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939613,CC(=O)C1=NN(c2ccccc2)[C@@H]2N1c1ccccc1N1C(C(C)=O)=NN(c3ccccc3)[C@@]21C,24050.0,nM,IC50,4.62,Leishmania infantum,organism-based format
CHEMBL1939614,C[C@]12[C@@H]3N(c4ccccc4)N=C(C(=O)c4ccccc4)N3c3ccccc3N1C(C(=O)c1ccccc1)=NN2c1ccccc1,8000.0,nM,IC50,5.10,Leishmania infantum,organism-based format
CHEMBL1939615,COC(=O)C1=NN(c2ccc(Cl)cc2)C2(C1)Nc1ccccc1N1C(C(=O)OC)=NN(c3ccc(Cl)cc3)C12,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939616,COC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)OC)N3c3[nH]c(-c4ccccc4)cc3N12,32460.0,nM,IC50,4.49,Leishmania infantum,organism-based format
CHEMBL1939731,CC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(C)=O)N3c3[nH]c(-c4ccccc4)cc3N12,32460.0,nM,IC50,4.49,Leishmania infantum,organism-based format
CHEMBL1939732,CCOC(=O)C1=NN(c2ccc(Cl)cc2)C2C3N(c4ccc(Cl)cc4)N=C(C(=O)OCC)N3c3[nH]c(-c4ccccc4)cc3N12,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939733,C1=C(c2ccccc2)NC2=NC=C3N(c4ccccc4)N=C(c4ccccc4)N3C12,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL1939734,COC(=O)C1=NN(c2ccccc2)C2=CN=C3NC(c4ccccc4)=CC3N21,64000.0,nM,IC50,4.19,Leishmania infantum,organism-based format
CHEMBL537087,CCN(CC)CCn1c(=N)n(CC(O)c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,1000.0,nM,IC50,6.00,Leishmania infantum,organism-based format
CHEMBL601041,CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1.Cl,1587.4,nM,IC50,5.80,Leishmania infantum,organism-based format
CHEMBL589723,Cc1ccc2nc(C)cc(Nc3cccc(C(F)(F)F)c3)c2c1.Cl,3063.93,nM,IC50,5.51,Leishmania infantum,organism-based format
CHEMBL592044,Br.CCn1c2c(c(=N)c3c1CCC3)CCCC2,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL591395,O=C(O)C(=O)O.Oc1ccc(Br)cc1CN1CCN(Cc2cccc(F)c2)CC1,25398.42,nM,IC50,4.59,Leishmania infantum,organism-based format
CHEMBL592550,CC(C)(C)c1ccc2c(c1)CN(Cc1ccc(Cl)cc1)CO2,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL592332,CCOc1ccc2c(c1)CN(Cc1ccc(Cl)cc1)CO2,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL602234,CCCCCn1c(=N)n(CC(O)COc2cccc(C)c2)c2ccccc21.Cl,3408.72,nM,IC50,5.47,Leishmania infantum,organism-based format
CHEMBL590933,CCCCCCn1c(=N)n(CC(O)COc2cccc(C)c2)c2ccccc21.Cl,2540.0,nM,IC50,5.59,Leishmania infantum,organism-based format
CHEMBL124006,CN(C)CCCNc1c2ccccc2nc2ccccc12,1014.25,nM,IC50,5.99,Leishmania infantum,organism-based format
CHEMBL584240,CCOc1cc2c(cc1OCC)C(c1cc(Cl)ccc1O)NCC2,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL590201,CCOc1cc2c(cc1OCC)C(c1cc(Cl)c(O)c(OCC)c1)NCC2,17280.96,nM,IC50,4.76,Leishmania infantum,organism-based format
CHEMBL589205,CCOc1cc2c(cc1OCC)C(c1cc(C)c(O)c(C)c1)NCC2.Cl,17280.96,nM,IC50,4.76,Leishmania infantum,organism-based format
CHEMBL590686,CCN(CC)c1cc(C)c2cc(NC(=O)c3cccc(OC)c3)ccc2n1,16227.94,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL602127,CCCN(CCC)CCCNC(=O)c1cc2c(-c3ccc(OC)c(OC)c3)nn(C)c2s1,16000.0,nM,IC50,4.80,Leishmania infantum,organism-based format
CHEMBL601580,COc1ccc(C2Sc3ccccc3N=C3C2=C(O)c2ccccc23)cc1,4756.83,nM,IC50,5.32,Leishmania infantum,organism-based format
CHEMBL590674,CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1.Cl,4320.24,nM,IC50,5.36,Leishmania infantum,organism-based format
CHEMBL591623,COc1ccc(-c2cc(=O)oc3c4c(ccc23)OCN(Cc2ccc(F)cc2)C4)cc1,5383.6,nM,IC50,5.27,Leishmania infantum,organism-based format
CHEMBL590914,COc1ccc(C(O)(CCC(C)C)C(CN2CCOCC2)c2ccc(Cl)cc2)cc1.Cl,4756.83,nM,IC50,5.32,Leishmania infantum,organism-based format
CHEMBL592808,CCCCC(O)(c1ccc(Cl)cc1)C(CN1CCOCC1)c1ccc(Cl)cc1.Cl,10159.99,nM,IC50,4.99,Leishmania infantum,organism-based format
CHEMBL591641,CC(O)(c1ccc(Cl)cc1)C(CN1CCCCC1)c1ccccc1.Cl,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL601743,CCCCCCC(O)(c1ccc(F)cc1)C(CN1CCOCC1)c1ccccc1.Cl,4320.24,nM,IC50,5.36,Leishmania infantum,organism-based format
CHEMBL602946,CC1CCCCN1CCCNC(=O)c1ccc2c(c1)sc1nc(-c3ccc(F)cc3)cn12,1080.06,nM,IC50,5.97,Leishmania infantum,organism-based format
CHEMBL578952,COc1ccc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)cc1Cl,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL590182,COc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(CC(C)C)C1c1cccs1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL592344,CCOc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(CC(C)C)C1c1cccs1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL605281,COc1ccc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL589422,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)N4CCN(C(c5ccccc5)c5ccccc5)CC4)cc3N2)cc1,16227.94,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL582478,CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc(N2CCN(C)CC2)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL547266,Cc1ccnc(NC(c2cccc(OCc3ccccc3)c2)c2ccc3cccnc3c2O)c1,4056.99,nM,IC50,5.39,Leishmania infantum,organism-based format
CHEMBL532141,Oc1ccc(-c2nc(-c3ccc4oc5ccc(-c6[nH]c(-c7ccc(O)cc7)nc6-c6ccccc6)cc5c4c3)c(-c3ccccc3)[nH]2)cc1,4000.0,nM,IC50,5.40,Leishmania infantum,organism-based format
CHEMBL600235,Oc1c(CN2CCN(c3ccccc3F)CC2)cc(Br)c2cccnc12,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL592123,CCCOCc1cc(CN2CCN(c3cccc(Cl)c3)CC2)c(O)c2ncccc12,1587.4,nM,IC50,5.80,Leishmania infantum,organism-based format
CHEMBL591183,CC(C)OCc1cc(CN2CCN(c3cccc(Cl)c3)CC2)c(O)c2ncccc12,1189.21,nM,IC50,5.92,Leishmania infantum,organism-based format
CHEMBL600374,Cl.OC(CNCc1ccccc1)Cn1c2ccccc2c2ccccc21,4000.0,nM,IC50,5.40,Leishmania infantum,organism-based format
CHEMBL590212,OC(CNC1CCCC1)Cn1c2ccccc2c2ccccc21,5383.6,nM,IC50,5.27,Leishmania infantum,organism-based format
CHEMBL590944,Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL600174,COc1ccc2c(c1OC)C(=O)N1c3ccccc3N=C(c3ccc(C)cc3)CC21,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL598279,COc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1,1007.03,nM,IC50,6.00,Leishmania infantum,organism-based format
CHEMBL589224,O=C1CC(O)(C(F)(F)C(F)(F)F)Oc2ccccc21,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL609036,CN1CCN(c2nc(Nc3ccc(O)cc3)nc3ccccc23)CC1.Cl,13634.89,nM,IC50,4.87,Leishmania infantum,organism-based format
CHEMBL602413,Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C,2519.84,nM,IC50,5.60,Leishmania infantum,organism-based format
CHEMBL581860,OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,3006.81,nM,IC50,5.52,Leishmania infantum,organism-based format
CHEMBL589946,CC(C)c1ccc(CNCC(O)c2ccccc2)cc1.Cl,10159.99,nM,IC50,4.99,Leishmania infantum,organism-based format
CHEMBL589920,CCOc1cccc2sc(N(Cc3cccnc3)C(=O)C3CCCCC3)nc12,19027.31,nM,IC50,4.72,Leishmania infantum,organism-based format
CHEMBL602552,COc1ccc2sc(N(Cc3cccnc3)C(=O)c3ccc(C#N)cc3)nc2c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL601492,COc1ccc(C)c2sc(N(Cc3cccnc3)C(=O)c3ccc(C#N)cc3)nc12,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL591637,CSc1ccccc1C(=O)Nc1nc(-c2ccccn2)cs1,336.48,nM,IC50,6.47,Leishmania infantum,organism-based format
CHEMBL591890,CCCCc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,19027.31,nM,IC50,4.72,Leishmania infantum,organism-based format
CHEMBL459199,O=C(Nc1ccc(Br)cc1)Nc1cccc(Cl)c1,10159.99,nM,IC50,4.99,Leishmania infantum,organism-based format
CHEMBL590159,CC1CC(C)CN(C(=O)c2ccc(Cl)cc2Cl)C1,17280.96,nM,IC50,4.76,Leishmania infantum,organism-based format
CHEMBL317364,CCN(CC)CCNc1ccnc2cc(Cl)ccc12,17280.96,nM,IC50,4.76,Leishmania infantum,organism-based format
CHEMBL597248,c1ccc(CNc2nc(Nc3ccccc3)nc3ccccc23)cc1,707.11,nM,IC50,6.15,Leishmania infantum,organism-based format
CHEMBL106525,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,4056.99,nM,IC50,5.39,Leishmania infantum,organism-based format
CHEMBL527131,O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL494669,Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,840.9,nM,IC50,6.08,Leishmania infantum,organism-based format
CHEMBL586178,CCOC(=O)c1cnc2c(C)cccc2c1Nc1ccc(C(C)=O)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL529773,CCc1c(C)c(=N)c2ccccc2n1C.I,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL577874,CCN(CC)CCNc1ccnc2cc3ccccc3cc12.O=P(O)(O)O,4320.24,nM,IC50,5.36,Leishmania infantum,organism-based format
CHEMBL534190,CN(C)c1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL579105,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,2573.33,nM,IC50,5.59,Leishmania infantum,organism-based format
CHEMBL586000,O=C1c2ccccc2C2=Nc3ccccc3SC(c3cccc(F)c3)C12,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL585264,COc1cc(OC)c(N(C)C(=O)c2cc3c(s2)-c2ccccc2S(=O)(=O)C3)cc1Cl,21534.4,nM,IC50,4.67,Leishmania infantum,organism-based format
CHEMBL586704,Cc1cc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)no1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL547476,CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL597855,CCOC(=O)c1ccc2nc(-c3ccccc3)cc(O)c2c1,16227.94,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL585622,c1ccc2c(NCCc3c[nH]c4ccccc34)c3ccccc3nc2c1,1189.21,nM,IC50,5.92,Leishmania infantum,organism-based format
CHEMBL601122,CCOc1ccc2nc(C)cc(Nc3ccc(Br)cc3)c2c1,4056.99,nM,IC50,5.39,Leishmania infantum,organism-based format
CHEMBL585243,Cc1cc(C)c2c(c1)OCN(Cc1ccccc1Cl)C2,16227.94,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL597857,Clc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL606159,CCOC(=O)C1=CN(C)C=C(C(=O)OCC)C1c1cc(Br)c(OCC)c(OC)c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL49055,CN(C)CCNc1cc(-c2ccccc2)nc2ccccc12,6349.6,nM,IC50,5.20,Leishmania infantum,organism-based format
CHEMBL602211,Cc1cc(N2CCN(C3CCCC3)CC2)n2c(nc3ccccc32)c1C#N,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL599886,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(C)c12,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL601814,CCOc1c(Br)cc(C2C(C(=O)OC)=CN(C)C=C2C(=O)OC)cc1OC,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL530149,COc1cc2cc(C(=O)Nc3ccccc3)c(N)nc2cc1OC,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL584235,CC(C)CCNCC(O)Cn1c2ccccc2c2ccccc21.Cl,4000.0,nM,IC50,5.40,Leishmania infantum,organism-based format
CHEMBL601158,CCCCc1c(C)nc2c(OC)cccc2c1O,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL578294,COc1ccc(Nc2cc(C)nc(NCc3ccccc3)n2)cc1,4320.24,nM,IC50,5.36,Leishmania infantum,organism-based format
CHEMBL582666,c1ccc2cc3c(Nc4ccc(N5CCOCC5)cc4)ccnc3cc2c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL584829,CCOC(=O)c1cnc2ccc(Cl)cc2c1NCCCN(C)C,16112.42,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL607975,C=CCc1c(C)nc2ccccc2c1O,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL580381,Cc1ccc(-c2cc3nc4c(c(O)n3n2)CCCC4)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL581475,O=C(Nc1ccc(-c2nc3cc(NC(=O)c4ccc(Cl)cc4)ccc3[nH]2)cc1)c1ccc(Cl)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL578030,CCOc1ccc2nc(C)cc(Nc3ccc(N(C)C)cc3)c2c1.Cl,4000.0,nM,IC50,5.40,Leishmania infantum,organism-based format
CHEMBL596856,Cc1ccc2c(C)nc(Nc3nc(C)cc(-c4ccccc4)n3)nc2c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL533855,CCOc1ccc(CN2CCN(CC(O)COc3ccc(OCC(O)CN4CCN(Cc5ccc(OCC)cc5)CC4)cc3)CC2)cc1,2519.84,nM,IC50,5.60,Leishmania infantum,organism-based format
CHEMBL2021322,c1ccc(/C2=N/c3ccccc3/N=C(/c3ccccc3)c3ccccc32)cc1,16594.48,nM,IC50,4.78,Leishmania infantum,organism-based format
CHEMBL206540,CCOC(=O)c1cnc2ccc(CC)cc2c1O,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL601378,OC1=C2C(=Nc3ccccc3SC2c2ccc(Br)cc2)c2ccccc21,4320.24,nM,IC50,5.36,Leishmania infantum,organism-based format
CHEMBL601771,Cc1ccc(N2C3c4ccccc4N(S(=O)(=O)c4ccc(C)cc4)C2c2ccccc2N3S(=O)(=O)c2ccc(C)cc2)cc1,16227.94,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL577014,Cc1cc(Nc2ccc(OCc3ccccc3)cc2)nc2cc(O)ccc12,16227.94,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL603686,COc1ccccc1N1C(=N)SC(=Cc2ccc(OCc3ccccc3F)cc2)C1=O,25398.42,nM,IC50,4.59,Leishmania infantum,organism-based format
CHEMBL598881,COc1ccc(OC)c(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(Cl)c(Cl)c3)C3=C2C(=O)CC(C)(C)C3)c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL537778,Brc1ccc(Nc2nc3ccccc3nc2Nc2ccc(Br)cc2)cc1,4056.99,nM,IC50,5.39,Leishmania infantum,organism-based format
CHEMBL599885,Cc1cccc(N2C(=O)C3C(C2=O)C2(c4ccccc4)C(=O)C3(c3ccccc3)C(c3ccc4c(c3)OCO4)=C2c2ccc3c(c2)OCO3)c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL578933,COc1cc(-c2nc(-c3ccc(Sc4ccccc4)cc3)c(-c3ccccc3)[nH]2)cc(OC)c1O,16227.94,nM,IC50,4.79,Leishmania infantum,organism-based format
CHEMBL600706,Cc1ccc(F)cc1NC(=O)c1cc(Cl)ccc1Nc1ccccc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL597444,CCOc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL601528,Clc1ccc2c(N3CCCC3)ccnc2c1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL603943,CCc1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL596852,COc1ccc(-c2nc3cc(Cc4ccc5[nH]c(-c6ccc(OC)cc6)nc5c4)ccc3[nH]2)cc1,4056.99,nM,IC50,5.39,Leishmania infantum,organism-based format
CHEMBL582286,Cc1ccccc1OCCSc1nc2ccc(NC(=O)c3cccs3)cc2s1,17280.96,nM,IC50,4.76,Leishmania infantum,organism-based format
CHEMBL596652,O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL601534,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4.Cl,12027.25,nM,IC50,4.92,Leishmania infantum,organism-based format
CHEMBL600549,COc1ccc(CCNC(=O)c2cc(S(=O)(=O)N3CC(C)CC(C)C3)ccc2Sc2ccc(F)cc2)cc1OC,32000.0,nM,IC50,,Leishmania infantum,organism-based format
CHEMBL588732,Cc1ccc(Cn2c(N3CCC(C(=O)NCc4cccs4)CC3)nc3ccccc32)cc1,25398.42,nM,IC50,4.59,Leishmania infantum,organism-based format
CHEMBL577011,Cc1ccc(CSCc2ccc(C(=O)NC3CC3)o2)cc1,32000.0,nM,IC50,,Leishmania infantum,organism-based format
