molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL5011715,COc1ccc2cccc(NC(=O)c3cc(-c4cc(OC)c(OC)c(OC)c4)n[nH]3)c2n1,2190.0,nM,IC50,5.66,Schistosoma mansoni,organism-based format,True
CHEMBL4948310,Cc1cc(N)nc(Nc2ccc(Nc3ccccc3)cc2)n1,2240.0,nM,IC50,5.65,Schistosoma mansoni,organism-based format,True
CHEMBL4995824,O=C(Nc1cccc(Cl)c1)Nc1cccc(-c2cnc3n2CCC3)c1,2400.0,nM,IC50,5.62,Schistosoma mansoni,organism-based format,True
CHEMBL5002194,O=C(c1cc(-c2ccco2)n[nH]1)N1CCC(N2CCC(Oc3ccccc3F)CC2)CC1,2820.0,nM,IC50,5.55,Schistosoma mansoni,organism-based format,True
CHEMBL4983088,Cc1ccc(-c2cc(O)cc(CC[C@H]3CCCCN3)c2)c(C)n1,1860.0,nM,IC50,5.73,Schistosoma mansoni,organism-based format,True
CHEMBL4980404,Cc1ccc2c(c1)CCCN2C(=O)CN1CC=C(c2cnn(C)c2)CC1,3720.0,nM,IC50,5.43,Schistosoma mansoni,organism-based format,True
CHEMBL4989571,COc1nc(-c2cccc(C(=O)NCC3CCOCC3)c2)ncc1F,575.4,nM,IC50,6.24,Schistosoma mansoni,organism-based format,True
CHEMBL4891733,Cc1cccc(CN2CCC[C@H](C(=O)c3ccc4c5c(cccc35)CC4)C2)n1,1660.0,nM,IC50,5.78,Schistosoma mansoni,organism-based format,True
CHEMBL5015117,Cc1c(-c2ccc(F)cc2)[nH]c2ccc(CNc3nccc(N(C)C)n3)cc12,1950.0,nM,IC50,5.71,Schistosoma mansoni,organism-based format,True
CHEMBL4949743,CN1CC[C@H](CN(C)Cc2ccc3cc(O)ccc3c2)C1,1780.0,nM,IC50,5.75,Schistosoma mansoni,organism-based format,True
CHEMBL5018385,CN1CCC(N2CCC(CN(Cc3ccncc3)Cc3c(F)cccc3Cl)CC2)CC1,707.9,nM,IC50,6.15,Schistosoma mansoni,organism-based format,True
CHEMBL4903619,Oc1cccc(CN2CCC3(CC2)C[C@H](c2ccccc2)CN(C2CC2)C3)c1,3240.0,nM,IC50,5.49,Schistosoma mansoni,organism-based format,True
CHEMBL4983337,CN(Cc1ccc(-c2ccccc2)cc1)c1cc([C@H]2C[C@@H](N)C2)nc(N)n1,2190.0,nM,IC50,5.66,Schistosoma mansoni,organism-based format,True
CHEMBL4896054,COc1ccc(CN(Cc2ccncc2)CC2CCN(C3CCN(C)CC3)CC2)c(F)c1,1290.0,nM,IC50,5.89,Schistosoma mansoni,organism-based format,True
CHEMBL4943877,Cc1cccc2c(-c3cc(N)nc(N)n3)c[nH]c12,1000.0,nM,IC50,6.00,Schistosoma mansoni,organism-based format,True
CHEMBL4924299,Nc1ncc(C(=O)N2CCC3(CCCCCC3)C2)s1,832.0,nM,IC50,6.08,Schistosoma mansoni,organism-based format,True
CHEMBL4924092,Cc1cnccc1NCCNC1CCN(c2ccc3c(c2)CCC3)CC1,4570.0,nM,IC50,5.34,Schistosoma mansoni,organism-based format,True
CHEMBL4940692,CN1CCN(Cc2cc3cc4c(cc3nc2-c2ccc(Cl)cc2)OCO4)CC1=O,4070.0,nM,IC50,5.39,Schistosoma mansoni,organism-based format,True
CHEMBL4900613,Cc1cc(N2C[C@H]3CC[C@@H](C2)[C@H]3N(C)C)nc(Nc2cccc(O)c2)n1,1510.0,nM,IC50,5.82,Schistosoma mansoni,organism-based format,True
CHEMBL5023684,N#Cc1cccc(-c2n[nH]c3c2CN(c2ccc(-c4ccccc4)nn2)CC3)c1,1200.0,nM,IC50,5.92,Schistosoma mansoni,organism-based format,True
CHEMBL4926046,Oc1cc(CC[C@H]2CCCCN2)cc(-c2cnc3ccccc3n2)c1,1580.0,nM,IC50,5.80,Schistosoma mansoni,organism-based format,True
CHEMBL4974716,Nc1nc(N2CCN(c3ccc(F)c(Cl)c3)CC2)cc([C@H]2C[C@@H](N)C2)n1,2750.0,nM,IC50,5.56,Schistosoma mansoni,organism-based format,True
CHEMBL4931526,Cc1nnc(NC(c2cnc3ccccc3c2)[C@H]2C[C@@H](O)C2)s1,4070.0,nM,IC50,5.39,Schistosoma mansoni,organism-based format,True
CHEMBL4888787,CCc1ccc(CN2CCC[C@H](c3ncc[nH]3)C2)nc1,1150.0,nM,IC50,5.94,Schistosoma mansoni,organism-based format,True
CHEMBL5015631,Cc1nc(N2CCC(c3nc(-c4ccccc4)no3)CC2)c2c(C)noc2n1,2510.0,nM,IC50,5.60,Schistosoma mansoni,organism-based format,True
CHEMBL5002748,N[C@H]1C[C@H](c2cc(NCCCc3cccnc3)nc(C3CC3)n2)C1,1580.0,nM,IC50,5.80,Schistosoma mansoni,organism-based format,True
CHEMBL4943669,COc1nc(N2[C@@H]3CC[C@H]2C[C@@H](OC)C3)ncc1F,4070.0,nM,IC50,5.39,Schistosoma mansoni,organism-based format,True
CHEMBL4936594,C=CCCC(CN1C[C@H]2CC=CC[C@H]2C1)Oc1ncc(F)cn1,17.8,nM,IC50,7.75,Schistosoma mansoni,organism-based format,True
CHEMBL4982051,O[C@H]1CNCC[C@@H]1Nc1cc(-c2ccccc2)nc2ccccc12,2000.0,nM,IC50,5.70,Schistosoma mansoni,organism-based format,True
CHEMBL5021103,COc1cccc(-c2cc(O)cc(CC[C@H]3CCCCN3)c2)n1,1230.0,nM,IC50,5.91,Schistosoma mansoni,organism-based format,True
CHEMBL4899222,Cc1cnccc1NCCNC1CCN(c2ccc(Cl)cc2)CC1,316.2,nM,IC50,6.50,Schistosoma mansoni,organism-based format,True
CHEMBL4966605,CN1CCN([C@H]2CCN(c3ccnc4ccc(Cl)cc34)C[C@H]2CCCO)CC1,1740.0,nM,IC50,5.76,Schistosoma mansoni,organism-based format,True
CHEMBL4972508,CCN1CCN(C2CCN(c3ncc(F)c(OC)n3)CC2)CC1,2570.0,nM,IC50,5.59,Schistosoma mansoni,organism-based format,True
CHEMBL4921972,CC1(C)Cc2nc3ccccc3c(NCc3ccccc3)c2[C@@H](O)C1,2340.0,nM,IC50,5.63,Schistosoma mansoni,organism-based format,True
CHEMBL5009340,CC(CC1OCC(C[N+]2(Cc3ccccc3)CCCCC2)O1)CC(C)(C)C,912.0,nM,IC50,6.04,Schistosoma mansoni,organism-based format,True
CHEMBL4937636,N[C@H]1C[C@@H](c2cc(N3CCN(C4CCCCC4)CC3)nc(N3CCCC3)n2)C1,2000.0,nM,IC50,5.70,Schistosoma mansoni,organism-based format,True
CHEMBL4962438,CC[n+]1ccc(-c2ncc(-c3ccc(C(C)(C)C)cc3)o2)cc1,588.8,nM,IC50,6.23,Schistosoma mansoni,organism-based format,True
CHEMBL4900981,C[n+]1ccc(-c2ncc(-c3ccccc3)o2)c2ccccc21,758.6,nM,IC50,6.12,Schistosoma mansoni,organism-based format,True
CHEMBL4954853,O=C1NC(c2ccccc2)=NC12CCN(Cc1c(F)cccc1F)CC2,2090.0,nM,IC50,5.68,Schistosoma mansoni,organism-based format,True
CHEMBL4902261,Cc1ccc(OCCNc2cc([C@H]3C[C@H](N)C3)nc(C3CC3)n2)cc1C,3310.0,nM,IC50,5.48,Schistosoma mansoni,organism-based format,True
CHEMBL4965082,COc1ccc(-c2cc(-c3ccccc3)nc(N3CCC(C)CC3)n2)cc1,9550.0,nM,IC50,5.02,Schistosoma mansoni,organism-based format,True
CHEMBL5002163,COc1ccc(CNCCC2C(C)CN(C)C(C)C2Cc2ccccc2)cc1,1660.0,nM,IC50,5.78,Schistosoma mansoni,organism-based format,True
CHEMBL4983580,COc1c(C)cc(C(=O)[C@H]2CCCN(c3cc(N)ncn3)C2)cc1C,5370.0,nM,IC50,5.27,Schistosoma mansoni,organism-based format,True
CHEMBL5023481,O=C(N[C@H]1CC[C@@H]2CCC[C@@H]21)c1c[nH]c(=O)c(Cl)c1,2190.0,nM,IC50,5.66,Schistosoma mansoni,organism-based format,True
CHEMBL4971493,Cc1cc(OC[C@@H](O)CNC(C)(C)CC(C)(C)C)cc(C)c1Cl,2400.0,nM,IC50,5.62,Schistosoma mansoni,organism-based format,True
CHEMBL4972486,CN(C)c1nc(N)cc(-c2cccc3cccnc23)n1,2000.0,nM,IC50,5.70,Schistosoma mansoni,organism-based format,True
CHEMBL1621093,C=Cn1cc[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c1,3090.0,nM,IC50,5.51,Schistosoma mansoni,organism-based format,True
CHEMBL4895348,O=C(Nc1cccnc1)c1ccc(-c2ccc(Cl)c(Cl)c2)o1,2240.0,nM,IC50,5.65,Schistosoma mansoni,organism-based format,True
CHEMBL5020386,CN1CCN(C2(CNc3ccnc4ccccc34)CCCC2)CC1,478.6,nM,IC50,6.32,Schistosoma mansoni,organism-based format,True
CHEMBL4899416,Cc1cc[n+]2c(-c3ccccc3)cc(-c3ccccc3)nc2c1,1510.0,nM,IC50,5.82,Schistosoma mansoni,organism-based format,True
CHEMBL4981903,Cc1cc(-c2cc(O)cc(CC[C@H]3CCCCN3)c2)ccn1,501.2,nM,IC50,6.30,Schistosoma mansoni,organism-based format,True
CHEMBL4978687,Oc1nc(N2CCOC3(CCCC3)C2)ncc1F,2570.0,nM,IC50,5.59,Schistosoma mansoni,organism-based format,True
CHEMBL1482630,Fc1ccccc1N1CCN(C2CCN(Cc3c[nH]c4ccccc34)CC2)CC1,1820.0,nM,IC50,5.74,Schistosoma mansoni,organism-based format,True
CHEMBL4916410,Cc1cc(C)c(NC(=O)OCc2cccc3cccnc23)c(C)c1,1050.0,nM,IC50,5.98,Schistosoma mansoni,organism-based format,True
CHEMBL4923488,Cc1cc(OCCOCCNCCN)cc(C(C)C)c1,4680.0,nM,IC50,5.33,Schistosoma mansoni,organism-based format,True
CHEMBL4997409,Cc1nnc(CNC(=O)Nc2cccc3c4c(oc23)CCCC4)o1,2140.0,nM,IC50,5.67,Schistosoma mansoni,organism-based format,True
CHEMBL4946013,COc1ccc([C@H](NC(=O)CCc2ccccc2)c2c(O)ccc3ccccc23)cc1,2450.0,nM,IC50,5.61,Schistosoma mansoni,organism-based format,True
CHEMBL4932697,COc1cccc(N2C(=O)C[C@]3(CC3(c3ccccc3)c3ccccc3)C2=O)c1,4070.0,nM,IC50,5.39,Schistosoma mansoni,organism-based format,True
CHEMBL4970975,COc1ccc(-c2csc(-n3cc(C4=CCN(CCO)CC4)cn3)n2)cc1,5130.0,nM,IC50,5.29,Schistosoma mansoni,organism-based format,True
CHEMBL1469728,Oc1ccccc1CNc1cccc2cccnc12,4370.0,nM,IC50,5.36,Schistosoma mansoni,organism-based format,True
CHEMBL5006601,Cc1cc(N2CCC3(CCCN3Cc3cc(C#N)n(C)c3C)CC2)c2ccccc2n1,1950.0,nM,IC50,5.71,Schistosoma mansoni,organism-based format,True
CHEMBL5003158,Nc1nc(C2CC(N)C2)cc(N2CCC(Oc3ccccc3Cl)CC2)n1,1820.0,nM,IC50,5.74,Schistosoma mansoni,organism-based format,True
CHEMBL5005705,COc1nc(NC2CCS(=O)(=O)CC2)ncc1F,47.9,nM,IC50,7.32,Schistosoma mansoni,organism-based format,True
CHEMBL4954551,CC(=O)c1cc(-c2cc(O)cc(CC[C@H]3CCCCN3)c2)ccc1O,1510.0,nM,IC50,5.82,Schistosoma mansoni,organism-based format,True
CHEMBL1401717,Oc1ccc(-c2nnc(-c3ccc(O)cc3)nn2)cc1,1950.0,nM,IC50,5.71,Schistosoma mansoni,organism-based format,True
CHEMBL4894922,Cc1cc(N2CC(OCc3ccccc3)C2)nc(Nc2cccc(O)c2)n1,1380.0,nM,IC50,5.86,Schistosoma mansoni,organism-based format,True
CHEMBL4988359,COc1ccccc1CN1COc2cc3c(cc2C1)OCO3,1580.0,nM,IC50,5.80,Schistosoma mansoni,organism-based format,True
CHEMBL4981187,CCN(CCN(C)C)C(=O)c1cccc(-c2ccc3nccc(N)c3c2)c1,1230.0,nM,IC50,5.91,Schistosoma mansoni,organism-based format,True
CHEMBL4958652,CN1CCC(N2CCN(Cc3ccc4cc(O)ccc4c3)CC2)CC1,1660.0,nM,IC50,5.78,Schistosoma mansoni,organism-based format,True
CHEMBL4924783,CN1CCC(n2ncc3[nH]c(-c4ccc(C(F)(F)F)cc4)nc32)CC1,691.8,nM,IC50,6.16,Schistosoma mansoni,organism-based format,True
CHEMBL4898173,C[C@H]1Cc2cc(C(=O)NCc3nc(C(F)(F)F)n[nH]3)ccc2O1,4270.0,nM,IC50,5.37,Schistosoma mansoni,organism-based format,True
CHEMBL4947872,CCCn1ccnc1-c1cn(Cc2cc3ccccc3[nH]2)nn1,2820.0,nM,IC50,5.55,Schistosoma mansoni,organism-based format,True
CHEMBL4967973,CNc1nc(NCCc2ccccc2)nc2ccccc12,912.0,nM,IC50,6.04,Schistosoma mansoni,organism-based format,True
CHEMBL3291399,CNc1nc(NCc2ccccc2)nc2ccccc12,1780.0,nM,IC50,5.75,Schistosoma mansoni,organism-based format,True
CHEMBL4970740,CNc1nc(Nc2ccc3c(c2)OCCO3)nc2ccccc12,851.1,nM,IC50,6.07,Schistosoma mansoni,organism-based format,True
CHEMBL4964507,Oc1ccc2cc(CN3CCC[C@H](CN4CCCC4)C3)ccc2c1,1200.0,nM,IC50,5.92,Schistosoma mansoni,organism-based format,True
CHEMBL4975729,CCNc1ccnc(NCc2nc(-c3cccc(F)c3)c(-c3ccccn3)[nH]2)n1,3160.0,nM,IC50,5.50,Schistosoma mansoni,organism-based format,True
CHEMBL4944482,O=C(Nc1nc2cccc(Cl)c2o1)c1cccc(F)c1,1320.0,nM,IC50,5.88,Schistosoma mansoni,organism-based format,True
CHEMBL4986176,Cc1ccc(CN2CCN(C[C@@H](O)Cn3c4ccccc4n4c(=O)cc(C)c(C#N)c34)CC2)c(C)c1,1350.0,nM,IC50,5.87,Schistosoma mansoni,organism-based format,True
CHEMBL4935778,CCCc1cc(-c2nc(-c3ccc(-n4nc(C)cc4N)cc3)no2)n(C)n1,871.0,nM,IC50,6.06,Schistosoma mansoni,organism-based format,True
CHEMBL4970485,O[C@@]1(CN2CCC(COc3ccc4c(c3)CCC4)CC2)CCCNC1,2140.0,nM,IC50,5.67,Schistosoma mansoni,organism-based format,True
CHEMBL4891458,Cc1cnccc1NCCNCc1cccc(O)c1Cl,1120.0,nM,IC50,5.95,Schistosoma mansoni,organism-based format,True
CHEMBL4904156,COc1nc(NC[C@H]2CCCN2C(C)C)ncc1F,1320.0,nM,IC50,5.88,Schistosoma mansoni,organism-based format,True
CHEMBL4923809,COc1nc(-c2cccc(C(=O)N3C[C@@H]4CC[C@H](C3)C(=O)N4)c2)ncc1F,478.6,nM,IC50,6.32,Schistosoma mansoni,organism-based format,True
CHEMBL4894848,CC(C)c1ccc(-c2nc(CN3CCCCC3)cc(CN3CCCCC3)c2O)cc1,813.0,nM,IC50,6.09,Schistosoma mansoni,organism-based format,True
CHEMBL4997086,Cn1n[n+](CCCCC(Cl)(Cl)Cl)c2ccccc21,2820.0,nM,IC50,5.55,Schistosoma mansoni,organism-based format,True
CHEMBL4992313,CCOc1cc(-c2cc(-c3ccccc3O)nc3ccc4ccccc4c23)cc(Br)c1O,1620.0,nM,IC50,5.79,Schistosoma mansoni,organism-based format,True
CHEMBL4961798,Cc1ccc(C(=O)Nc2cc3c4c(c2)C2CCCC2CN4CC2CCCC32)cc1,2400.0,nM,IC50,5.62,Schistosoma mansoni,organism-based format,True
CHEMBL4973486,Cc1ccc(CC[C@H]2Nc3ccccc3C(c3ccccc3)(c3ccccc3)O2)o1,1860.0,nM,IC50,5.73,Schistosoma mansoni,organism-based format,True
CHEMBL4927188,COc1ccc(CC(=O)N2N=C(C)C[C@]2(O)c2cccnc2)cc1,2950.0,nM,IC50,5.53,Schistosoma mansoni,organism-based format,True
CHEMBL1567457,COc1cc(OC)cc(C(=O)Nc2ccc3nc(N4CCC(C)CC4)cc(C)c3c2)c1,3160.0,nM,IC50,5.50,Schistosoma mansoni,organism-based format,True
CHEMBL4928718,O=C1NC(=O)c2ccc3c4c(ccc1c24)C(=O)N(c1ccccc1)C3=O,6030.0,nM,IC50,5.22,Schistosoma mansoni,organism-based format,True
CHEMBL4974168,Oc1ccc2ncccc2c1[C@@H](Nc1ccccn1)c1cccc(Br)c1,1580.0,nM,IC50,5.80,Schistosoma mansoni,organism-based format,True
CHEMBL4927141,COc1ccc(-c2cc3ncc(C(=O)c4cc(Cl)ccc4O)cn3n2)cc1,2290.0,nM,IC50,5.64,Schistosoma mansoni,organism-based format,True
CHEMBL4943573,COc1ccc(C(=O)N(C(=O)c2ccc(OC)cc2)c2c3c(nc4ccccc24)CCCC3)cc1,2290.0,nM,IC50,5.64,Schistosoma mansoni,organism-based format,True
CHEMBL4919744,COc1ccc(-c2c(C)nn3c(N4CCC(C(=O)NC5CC5)CC4)cc(C)nc23)cc1OC,2690.0,nM,IC50,5.57,Schistosoma mansoni,organism-based format,True
CHEMBL4948482,CC(C)c1cc(CN(Cc2cc(C(C)C)c(O)c(C(C)C)c2)C2CCCCC2)cc(C(C)C)c1O,100.0,nM,IC50,7.00,Schistosoma mansoni,organism-based format,True
CHEMBL4923450,O=c1c2ccccc2nc2cc(-c3ccc(O)cc3)c(-c3ccccc3)nn12,2140.0,nM,IC50,5.67,Schistosoma mansoni,organism-based format,True
CHEMBL4888548,COc1ccc(-c2cc(C(=O)N[C@H]3CCN(c4ccc(=O)[nH]n4)C3)c(C)n2C)cc1,501.0,nM,IC50,6.30,Schistosoma mansoni,organism-based format,True
CHEMBL4974547,COc1ccc(-c2cc(C(=O)N[C@H]3CCN(c4ccc(=O)n(C)n4)C3)c(C)n2C)cc1,1050.0,nM,IC50,5.98,Schistosoma mansoni,organism-based format,True
CHEMBL4984403,Cc1ccc(-c2cc(C(=O)Nc3nnc(C(C)C)s3)no2)cc1F,3800.0,nM,IC50,5.42,Schistosoma mansoni,organism-based format,True
CHEMBL5013188,Cc1ccc(N(Cc2cccs2)C(=O)c2cccs2)cc1Cl,3390.0,nM,IC50,5.47,Schistosoma mansoni,organism-based format,True
CHEMBL5018489,Cc1ccc([C@H](c2c[nH]c3ccccc23)N(C)C(=O)C(C)C)cc1,2750.0,nM,IC50,5.56,Schistosoma mansoni,organism-based format,True
CHEMBL4890797,COc1ccc(-c2cc3nc(C)cc(N4CCN(C/C=C/c5ccccc5)CC4)n3n2)cc1OC,2240.0,nM,IC50,5.65,Schistosoma mansoni,organism-based format,True
CHEMBL4941229,Cc1ccc(C2=C[C@@H](c3ccc(Cl)cc3)n3nc(NC(=O)c4ccccc4)nc3N2)cc1,1740.0,nM,IC50,5.76,Schistosoma mansoni,organism-based format,True
CHEMBL4934507,CCNc1nc(C)cc(Nc2ccc(NC(=O)c3cc(C)ccc3C)cc2)n1,323.6,nM,IC50,6.49,Schistosoma mansoni,organism-based format,True
CHEMBL4955527,CCNc1nc(C)cc(Nc2ccc(NS(=O)(=O)c3c(C)noc3C)cc2)n1,2690.0,nM,IC50,5.57,Schistosoma mansoni,organism-based format,True
CHEMBL4905954,c1ccc(C(c2ccccc2)N2CCN(c3nn4cnnc4c4ccccc34)CC2)cc1,1740.0,nM,IC50,5.76,Schistosoma mansoni,organism-based format,True
CHEMBL4974949,CCc1ccc(-c2cc3n(n2)C[C@@](C)(C(=O)NC2CCCCC2)N(c2cc(C)cc(C)c2)C3=O)cc1,2290.0,nM,IC50,5.64,Schistosoma mansoni,organism-based format,True
CHEMBL4996894,C[C@@]1(C(=O)NCc2ccccc2)Cn2nc(-c3ccccc3)cc2C(=O)N1c1ccc2c(c1)OCCO2,2240.0,nM,IC50,5.65,Schistosoma mansoni,organism-based format,True
CHEMBL4948209,COc1ccc(CCNC(=O)c2cnn3c4c(cnc23)C[C@@H](C)CC4)cc1OC,3020.0,nM,IC50,5.52,Schistosoma mansoni,organism-based format,True
CHEMBL5014733,CCc1ccc(C2=C[C@@H](c3cccc(OC)c3)n3ncc(C(=O)Nc4ccc(C)cc4)c3N2)cc1,2630.0,nM,IC50,5.58,Schistosoma mansoni,organism-based format,True
CHEMBL5001205,c1ccc(-c2noc(-c3ccc(NC4CCCCC4)nn3)n2)cc1,3090.0,nM,IC50,5.51,Schistosoma mansoni,organism-based format,True
CHEMBL4986928,CN(CCNC(=O)CCc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCO2)C1CCCCC1,1480.0,nM,IC50,5.83,Schistosoma mansoni,organism-based format,True
CHEMBL4918172,COc1ccc(CC(=O)NCCn2c(C(F)(F)F)nc3ccccc32)cc1,2570.0,nM,IC50,5.59,Schistosoma mansoni,organism-based format,True
CHEMBL5027096,CCn1cc(-c2nc(-c3ccccc3C)no2)c(=O)c2cc(F)c(N3CCCCC3)cc21,6030.0,nM,IC50,5.22,Schistosoma mansoni,organism-based format,True
CHEMBL4892774,CCn1cc(-c2nc(-c3ccccc3C)no2)c(=O)c2cc(F)c(N3CCOCC3)cc21,3550.0,nM,IC50,5.45,Schistosoma mansoni,organism-based format,True
CHEMBL4976386,Cc1cc2nc(C)c(=O)n(Cc3ccc(C(=O)NCCN4CCCC[C@@H]4C)cc3)c2cc1C,4170.0,nM,IC50,5.38,Schistosoma mansoni,organism-based format,True
CHEMBL4919051,CCCCN(CC)CCNC(=O)C1CCN(C2=NS(=O)(=O)C(c3ccc(OC)cc3)=C2C)CC1,3020.0,nM,IC50,5.52,Schistosoma mansoni,organism-based format,True
CHEMBL4974540,CCC1=C(c2ccc(C)cc2)S(=O)(=O)N=C1N1CCC(C(=O)NCCN2CCCC[C@@H]2C)CC1,2690.0,nM,IC50,5.57,Schistosoma mansoni,organism-based format,True
CHEMBL4909857,CC(=O)Nc1c(-c2ccc(C)cc2)c(C)nn1-c1ccc(C(=O)Nc2cc(C)ccn2)cc1,2750.0,nM,IC50,5.56,Schistosoma mansoni,organism-based format,True
CHEMBL4970094,COC(=O)c1ccccc1NC(=O)NCCn1nnc2cc(S(=O)(=O)N(C)C)ccc21,2570.0,nM,IC50,5.59,Schistosoma mansoni,organism-based format,True
CHEMBL5022232,COc1ccc(CNCc2ccc(C)cc2)cc1Cn1ccnc1,1860.0,nM,IC50,5.73,Schistosoma mansoni,organism-based format,True
CHEMBL4952500,CCOc1ccc(-c2cc(NC(=O)c3cc(-c4cccnc4)nc4ccccc34)on2)cc1OCC,1910.0,nM,IC50,5.72,Schistosoma mansoni,organism-based format,True
CHEMBL4919608,COc1ccc(CNc2nc(-c3nnc(-c4ccccc4)o3)nc3ccccc23)cc1,3020.0,nM,IC50,5.52,Schistosoma mansoni,organism-based format,True
CHEMBL4937228,Cc1oc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)cc2)nc1CN1CCC(C)CC1,2140.0,nM,IC50,5.67,Schistosoma mansoni,organism-based format,True
CHEMBL4933459,Cc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(C(C)(C)C)cc2)CCCN(C)C1,1480.0,nM,IC50,5.83,Schistosoma mansoni,organism-based format,True
CHEMBL4987022,CCOC(=O)c1c(CN2CCCC2)n(C)c2cc(-c3cccnc3)c(O)c(Cn3ccnc3)c12,145.0,nM,IC50,6.84,Schistosoma mansoni,organism-based format,True
CHEMBL4941478,CCN(CC)c1ccc(C(=O)Nc2ccc3nc(N4CCCC4)cc(C)c3c2)cc1,2000.0,nM,IC50,5.70,Schistosoma mansoni,organism-based format,True
CHEMBL4918573,Cc1nn(-c2nc3ccccc3[nH]2)c2c1[C@@H](c1cccnc1)CC(=O)N2,1550.0,nM,IC50,5.81,Schistosoma mansoni,organism-based format,True
CHEMBL5014726,Cc1cc(C)cc(-c2cc3nc(C)cc(N4CCC(C(=O)NCc5cccc(F)c5)CC4)n3n2)c1,1480.0,nM,IC50,5.83,Schistosoma mansoni,organism-based format,True
CHEMBL4921082,COc1ccc2c(c1)OC13CCN(C)CC1C2C(C(=O)c1ccccc1OC)C(=O)N3,2000.0,nM,IC50,5.70,Schistosoma mansoni,organism-based format,True
CHEMBL5005166,Cc1cccc(-c2nc(C[N+]3(Cc4nc(-c5cccc(C)c5)oc4C)CCCC3)c(C)o2)c1,2820.0,nM,IC50,5.55,Schistosoma mansoni,organism-based format,True
CHEMBL5012817,CC(C)N1CCC2(CC1)N=C(c1ccc3c(c1)OCO3)C[C@@H](c1cc(Cl)ccc1O)N2,3800.0,nM,IC50,5.42,Schistosoma mansoni,organism-based format,True
CHEMBL4928063,CC1CCN(c2nccnc2Oc2ccc(C(=O)NCc3ccccc3Cl)cc2)CC1,2450.0,nM,IC50,5.61,Schistosoma mansoni,organism-based format,True
CHEMBL4913213,CCN(C(=O)Cn1cc(-c2ccccc2)c2ncn(CC)c(=O)c21)c1ccccc1,758.6,nM,IC50,6.12,Schistosoma mansoni,organism-based format,True
CHEMBL5013072,CCc1cccc(NC(=O)Cn2ccc3ccc(-c4nnc(C)o4)cc32)c1,1820.0,nM,IC50,5.74,Schistosoma mansoni,organism-based format,True
CHEMBL4942805,Cc1nnc(-c2ccc3ccn(CC(=O)Nc4ccc(F)c(Cl)c4)c3c2)o1,2000.0,nM,IC50,5.70,Schistosoma mansoni,organism-based format,True
CHEMBL4901184,COc1ccc(S(=O)(=O)N2CCC(c3cc(N)on3)CC2)cc1Cl,1820.0,nM,IC50,5.74,Schistosoma mansoni,organism-based format,True
CHEMBL4938751,Cc1oc(-c2ccn[nH]2)cc1S(=O)(=O)Nc1cccc(Cl)c1,1480.0,nM,IC50,5.83,Schistosoma mansoni,organism-based format,True
CHEMBL4926201,Cc1oc(-c2ccn[nH]2)cc1S(=O)(=O)Nc1ccc(F)c(Cl)c1,5370.0,nM,IC50,5.27,Schistosoma mansoni,organism-based format,True
CHEMBL4899213,CCC(=O)N1CCc2sc(S(=O)(=O)N3CCN(c4cc(C)ccc4C)CC3)cc2C1,5890.0,nM,IC50,5.23,Schistosoma mansoni,organism-based format,True
CHEMBL4950800,O=C(NCCN1CCCC1)c1ccc2nc(-c3ccc(Cl)cc3)cn2c1,2630.0,nM,IC50,5.58,Schistosoma mansoni,organism-based format,True
CHEMBL4908662,CCc1nc2cc(N3CCC(C(=O)Nc4ccc5c(c4)OCO5)CC3)cnc2nc1CC,1290.0,nM,IC50,5.89,Schistosoma mansoni,organism-based format,True
CHEMBL4974338,O=C(NCc1ccccc1F)C1CCN(c2cncnc2N2CCCC2)CC1,3550.0,nM,IC50,5.45,Schistosoma mansoni,organism-based format,True
CHEMBL4974229,COc1cccc(NC(=O)Cn2c(C)ccc(NS(=O)(=O)c3ccc(C)cc3)c2=O)c1,3240.0,nM,IC50,5.49,Schistosoma mansoni,organism-based format,True
CHEMBL4967611,CCc1cccc(NC(=O)N2CCN(C3=CC4=NC[C@H](C)N4C=N3)CC2)c1,3090.0,nM,IC50,5.51,Schistosoma mansoni,organism-based format,True
CHEMBL4912480,Cc1c(F)cccc1NC(=O)N1CCN(C2=CC3=N[C@@H](C)CN3C=N2)CC1,3630.0,nM,IC50,5.44,Schistosoma mansoni,organism-based format,True
CHEMBL4919483,CC[C@H]1CN2C=NC(N3CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)=CC2=N1,2820.0,nM,IC50,5.55,Schistosoma mansoni,organism-based format,True
CHEMBL4944437,COc1ccc(CCNC(=O)c2cc3c(=O)[nH]c(C)cn3n2)cc1OC,1450.0,nM,IC50,5.84,Schistosoma mansoni,organism-based format,True
CHEMBL4916634,CC1CCN(C[C@H]2CCCCCN2C(=O)NCCc2ccccc2)CC1,3980.0,nM,IC50,5.40,Schistosoma mansoni,organism-based format,True
