molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL1688966,O=c1[nH]cnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6660.0,nM,IC50,5.18,Leishmania infantum,organism-based format,True
CHEMBL4846834,Nc1ncnc2c1c(Br)nn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O,80.0,nM,IC50,7.10,Leishmania infantum,organism-based format,True
CHEMBL4858079,Nc1ncnc2c1c(-c1ccc(C(F)(F)F)cc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,57000.0,nM,IC50,4.24,Leishmania infantum,organism-based format,True
CHEMBL4863097,Nc1ncnc2c1c(-c1ccc(Cl)cc1Cl)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,52800.0,nM,IC50,4.28,Leishmania infantum,organism-based format,True
CHEMBL4850814,Nc1ncnc2c1c(Oc1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,32000.0,nM,IC50,4.50,Leishmania infantum,organism-based format,True
CHEMBL4848328,Nc1ncnc2c1c(C#Cc1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,49400.0,nM,IC50,4.31,Leishmania infantum,organism-based format,True
CHEMBL4862547,Nc1ncnc2c1c(/C=C/c1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,50800.0,nM,IC50,4.29,Leishmania infantum,organism-based format,True
CHEMBL4851843,Nc1ncnc2c1c(-c1ccncc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,25400.0,nM,IC50,4.59,Leishmania infantum,organism-based format,True
CHEMBL4857392,N#Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,8000.0,nM,IC50,5.10,Leishmania infantum,organism-based format,True
CHEMBL4853515,Nc1ncnc2c1c(C(F)F)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,250.0,nM,IC50,6.60,Leishmania infantum,organism-based format,True
CHEMBL4872012,Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,32700.0,nM,IC50,4.49,Leishmania infantum,organism-based format,True
CHEMBL4854628,C#Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,10400.0,nM,IC50,4.98,Leishmania infantum,organism-based format,True
CHEMBL4849951,C=Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,12700.0,nM,IC50,4.90,Leishmania infantum,organism-based format,True
CHEMBL4867373,C=C(C)c1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,24100.0,nM,IC50,4.62,Leishmania infantum,organism-based format,True
CHEMBL4866769,Nc1ncnc2c1c(N)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6820.0,nM,IC50,5.17,Leishmania infantum,organism-based format,True
CHEMBL4847325,CNc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,50800.0,nM,IC50,4.29,Leishmania infantum,organism-based format,True
CHEMBL4879324,NCc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,2000.0,nM,IC50,5.70,Leishmania infantum,organism-based format,True
CHEMBL4850284,NC(=O)c1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,8110.0,nM,IC50,5.09,Leishmania infantum,organism-based format,True
CHEMBL4854614,Nc1ncnc2c1c(C(=O)Nc1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,32500.0,nM,IC50,4.49,Leishmania infantum,organism-based format,True
CHEMBL3634367,CN(C)c1nccn2c(-c3ccncc3)c(-c3ccc(F)cc3)nc12,12800.0,nM,IC50,4.89,Leishmania infantum,organism-based format,True
CHEMBL4866187,CN(C)c1nccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc12,12920.0,nM,IC50,4.89,Leishmania infantum,organism-based format,True
CHEMBL4861720,CN(C)c1nccn2c(-c3cnn(C)c3)c(-c3ccc(F)cc3)nc12,2600.0,nM,IC50,5.58,Leishmania infantum,organism-based format,True
CHEMBL4875029,CSc1nccc(-c2c(-c3ccccc3)nc3c(Cl)nccn23)n1,1930.0,nM,IC50,5.71,Leishmania infantum,organism-based format,True
CHEMBL4872681,CSc1nccc(-c2c(-c3ccccc3)nc3c(N(C)C)nccn23)n1,12540.0,nM,IC50,4.90,Leishmania infantum,organism-based format,True
CHEMBL4875986,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N(C)C)nccn23)n1,6200.0,nM,IC50,5.21,Leishmania infantum,organism-based format,True
CHEMBL4870529,CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc12,6550.0,nM,IC50,5.18,Leishmania infantum,organism-based format,True
CHEMBL4876294,O=[N+]([O-])c1ccc(/C=[N+](\[O-])Cc2ccccc2)o1,220.0,nM,IC50,6.66,Leishmania infantum,organism-based format,True
CHEMBL4878658,CC(C)(C)/[N+]([O-])=C/c1ccc([N+](=O)[O-])s1,13260.0,nM,IC50,4.88,Leishmania infantum,organism-based format,True
CHEMBL4870182,O=Cc1ccc([N+](=O)[O-])s1,1390.0,nM,IC50,5.86,Leishmania infantum,organism-based format,True
CHEMBL351937,O=Cc1ccc([N+](=O)[O-])o1,25680.0,nM,IC50,4.59,Leishmania infantum,organism-based format,True
CHEMBL4860087,C/[N+]([O-])=C/c1ccc([N+](=O)[O-])o1,880.0,nM,IC50,6.06,Leishmania infantum,organism-based format,True
CHEMBL4852509,CC(C)(C)/[N+]([O-])=C/c1ccc([N+](=O)[O-])o1,360.0,nM,IC50,6.44,Leishmania infantum,organism-based format,True
CHEMBL4847822,O=[N+]([O-])c1ccc(/C=[N+](\[O-])Cc2ccccc2)s1,1510.0,nM,IC50,5.82,Leishmania infantum,organism-based format,True
CHEMBL4871887,C/[N+]([O-])=C/c1ccc([N+](=O)[O-])s1,3450.0,nM,IC50,5.46,Leishmania infantum,organism-based format,True
CHEMBL4852746,BrC1=NOC(c2nc(-c3ccccc3)no2)C1,17300.0,nM,IC50,4.76,Leishmania infantum,organism-based format,True
CHEMBL4865319,BrC1=NOC(c2nc(-c3cccs3)no2)C1,26200.0,nM,IC50,4.58,Leishmania infantum,organism-based format,True
CHEMBL4871534,BrC1=NOC(c2nc(-c3ccsc3)no2)C1,27300.0,nM,IC50,4.56,Leishmania infantum,organism-based format,True
CHEMBL4868264,Fc1ccc(-c2noc(C3CC(Br)=NO3)n2)cc1,9000.0,nM,IC50,5.05,Leishmania infantum,organism-based format,True
CHEMBL4862588,FC(F)(F)c1ccc(-c2noc(C3CC(Br)=NO3)n2)cc1,8700.0,nM,IC50,5.06,Leishmania infantum,organism-based format,True
CHEMBL4869051,CC(C)(C)c1ccc(-c2noc(C3CC(Br)=NO3)n2)cc1,290.0,nM,IC50,6.54,Leishmania infantum,organism-based format,True
CHEMBL4868878,COc1ccc(-c2noc(C3CC(Br)=NO3)n2)cc1,12000.0,nM,IC50,4.92,Leishmania infantum,organism-based format,True
CHEMBL4868589,BrC1=NOC(c2nc(-c3ccc4c(c3)OCCO4)no2)C1,25600.0,nM,IC50,4.59,Leishmania infantum,organism-based format,True
CHEMBL4869503,BrC1=NOC(c2nc(-c3ccc4ccccc4c3)no2)C1,10500.0,nM,IC50,4.98,Leishmania infantum,organism-based format,True
CHEMBL4878292,Nc1ccc(-c2noc(C3CC(Br)=NO3)n2)cc1,28800.0,nM,IC50,4.54,Leishmania infantum,organism-based format,True
CHEMBL4867348,Oc1ccc(-c2noc(C3CC(Br)=NO3)n2)cc1,14700.0,nM,IC50,4.83,Leishmania infantum,organism-based format,True
CHEMBL4860772,BrC1=NOC(c2nnc(-c3ccccc3)s2)C1,60300.0,nM,IC50,4.22,Leishmania infantum,organism-based format,True
CHEMBL4871929,BrC1=NOC(c2nc(-c3ccccc3)cs2)C1,28800.0,nM,IC50,4.54,Leishmania infantum,organism-based format,True
CHEMBL4854616,CC(C)(C)c1ccc(-c2nnc(C3CC(Br)=NO3)o2)cc1,3500.0,nM,IC50,5.46,Leishmania infantum,organism-based format,True
CHEMBL5077619,CC1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1,1900.0,nM,IC50,5.72,Leishmania infantum,organism-based format,True
CHEMBL5083939,CC1(COc2cc(C(F)(F)F)ccn2)CCn2cc([N+](=O)[O-])nc2O1,450.0,nM,IC50,6.35,Leishmania infantum,organism-based format,True
CHEMBL5076358,CC1(COc2ncc(C(F)(F)F)cc2Cl)CCn2cc([N+](=O)[O-])nc2O1,260.0,nM,IC50,6.58,Leishmania infantum,organism-based format,True
CHEMBL5089485,CC1(COc2ncc(C(F)(F)F)cc2F)CCn2cc([N+](=O)[O-])nc2O1,470.0,nM,IC50,6.33,Leishmania infantum,organism-based format,True
CHEMBL5091037,CC1(COc2ccc(F)cn2)CCn2cc([N+](=O)[O-])nc2O1,1600.0,nM,IC50,5.80,Leishmania infantum,organism-based format,True
CHEMBL5077047,CC1(COc2ccc(Cl)cn2)CCn2cc([N+](=O)[O-])nc2O1,380.0,nM,IC50,6.42,Leishmania infantum,organism-based format,True
CHEMBL5093590,C[C@@]1(COc2ccc(C(F)(F)F)cn2)CCn2cc([N+](=O)[O-])nc2O1,750.0,nM,IC50,6.12,Leishmania infantum,organism-based format,True
CHEMBL5078991,C[C@]1(COc2ccc(C(F)(F)F)cn2)CCn2cc([N+](=O)[O-])nc2O1,290.0,nM,IC50,6.54,Leishmania infantum,organism-based format,True
CHEMBL5089586,CC1(COc2ccc(C(F)(F)F)cn2)CCn2cc([N+](=O)[O-])nc2O1,270.0,nM,IC50,6.57,Leishmania infantum,organism-based format,True
CHEMBL5091586,CC1(COc2cccc(C(F)(F)F)n2)CCn2cc([N+](=O)[O-])nc2O1,580.0,nM,IC50,6.24,Leishmania infantum,organism-based format,True
CHEMBL5087418,CC1(COc2ccc(Oc3ccccc3)cc2)CCn2cc([N+](=O)[O-])nc2O1,170.0,nM,IC50,6.77,Leishmania infantum,organism-based format,True
CHEMBL5085151,CC1(COc2ccc(C(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,160.0,nM,IC50,6.80,Leishmania infantum,organism-based format,True
CHEMBL5094515,CC1(COc2ccccc2)CCn2cc([N+](=O)[O-])nc2O1,520.0,nM,IC50,6.28,Leishmania infantum,organism-based format,True
CHEMBL5077758,C[C@@]1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,170.0,nM,IC50,6.77,Leishmania infantum,organism-based format,True
CHEMBL5073339,C[C@]1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,98.0,nM,IC50,7.01,Leishmania infantum,organism-based format,True
CHEMBL5081962,C[C@@]1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1,2300.0,nM,IC50,5.64,Leishmania infantum,organism-based format,True
CHEMBL5092257,CC1(COc2ccc(Cl)nc2)CCn2cc([N+](=O)[O-])nc2O1,2800.0,nM,IC50,5.55,Leishmania infantum,organism-based format,True
CHEMBL5078924,CC1(COc2ccc(F)nc2)CCn2cc([N+](=O)[O-])nc2O1,7100.0,nM,IC50,5.15,Leishmania infantum,organism-based format,True
CHEMBL5072498,CC1(COc2cnc(C(F)(F)F)cn2)CCn2cc([N+](=O)[O-])nc2O1,2200.0,nM,IC50,5.66,Leishmania infantum,organism-based format,True
CHEMBL5077670,C[C@]1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1,1300.0,nM,IC50,5.89,Leishmania infantum,organism-based format,True
CHEMBL5091816,CC(C)C[C@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)n2c1nc1ccccc1c2=O,2600.0,nM,IC50,5.58,Leishmania infantum,organism-based format,True
CHEMBL5078872,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)n2c1nc1ccc(Br)cc1c2=O,7800.0,nM,IC50,5.11,Leishmania infantum,organism-based format,True
CHEMBL3329516,C/C(=N\Nc1nc(-c2ccc(Br)cc2)cs1)c1ccccn1,3120.0,nM,IC50,5.51,Leishmania infantum,organism-based format,True
CHEMBL3329509,COc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,2780.0,nM,IC50,5.56,Leishmania infantum,organism-based format,True
CHEMBL5178973,S=C(N/N=C/c1c[nH]c2c(Br)cc(Br)cc12)Nc1ccccc1,5600.0,nM,IC50,5.25,Leishmania infantum,organism-based format,True
CHEMBL5207964,CCc1ccc(NC(=S)N/N=C/c2c[nH]c3c(C)cc(Br)cc23)cc1,4360.0,nM,IC50,5.36,Leishmania infantum,organism-based format,True
CHEMBL5183534,CCCCCCCCNCc1ccc2c(c1)C(=O)CC(C)(C)O2,24600.0,nM,IC50,4.61,Leishmania infantum,organism-based format,True
CHEMBL56234,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,8630.0,nM,IC50,5.06,Leishmania infantum,organism-based format,True
CHEMBL5197669,NNc1ncnc2c(Nc3cccc(OCc4ccncc4)c3)ncnc12,3130.0,nM,IC50,5.50,Leishmania infantum,organism-based format,True
CHEMBL3127725,CCCCNc1c(N(C)CCCN(C)C)c(=O)c1=O,18000.0,nM,IC50,4.75,Leishmania infantum,organism-based format,True
CHEMBL3138416,CC(O)(c1ccncc1)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3410.0,nM,IC50,5.47,Leishmania amazonensis,organism-based format,True
CHEMBL3138308,CC(O)(c1ccccn1)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1140.0,nM,IC50,5.94,Leishmania amazonensis,organism-based format,True
CHEMBL2069130,CC(O)(C1CCCCN1)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,100.0,nM,IC50,7.00,Leishmania amazonensis,organism-based format,True
CHEMBL3137954,CC(O)(c1cccnc1)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4240.0,nM,IC50,5.37,Leishmania amazonensis,organism-based format,True
CHEMBL121345,O=C(/C=C/c1ccc2ccccc2n1)N1CCCCC1,18000.0,nM,IC50,4.75,Leishmania amazonensis,organism-based format,True
CHEMBL120734,CN(C)c1ccc(/C=C/c2ccc3ccccc3n2)cc1,16000.0,nM,IC50,4.80,Leishmania amazonensis,organism-based format,True
CHEMBL538157,O=C/C=C/c1ccc2ccccc2n1,4000.0,nM,IC50,5.40,Leishmania amazonensis,organism-based format,True
CHEMBL120356,Br/C=C/c1ccc2ccccc2n1,3000.0,nM,IC50,5.52,Leishmania amazonensis,organism-based format,True
CHEMBL389038,C/C=C/c1nc2ccccc2n2cccc12,500.0,nM,IC50,6.30,Leishmania amazonensis,organism-based format,True
CHEMBL224378,C/C=C/c1ccc2ccccc2n1,5000.0,nM,IC50,5.30,Leishmania amazonensis,organism-based format,True
CHEMBL390988,CCCCC#Cc1nc2cc(OC)ccc2n2cccc12,3000.0,nM,IC50,5.52,Leishmania amazonensis,organism-based format,True
CHEMBL223123,CCCCC#Cc1nc2ccccc2n2cccc12,18000.0,nM,IC50,4.75,Leishmania amazonensis,organism-based format,True
CHEMBL374957,C=Cc1nc2ccccc2n2cccc12,3000.0,nM,IC50,5.52,Leishmania amazonensis,organism-based format,True
CHEMBL224638,C/C=C\c1nc2ccccc2n2cccc12,4000.0,nM,IC50,5.40,Leishmania amazonensis,organism-based format,True
CHEMBL224115,COc1ccc2c(c1)nc(/C=C/c1ccccc1)c1cccn12,36000.0,nM,IC50,4.44,Leishmania amazonensis,organism-based format,True
CHEMBL224774,C(=C/c1nc2ccccc2n2cccc12)\c1ccccc1,35000.0,nM,IC50,4.46,Leishmania amazonensis,organism-based format,True
CHEMBL223903,COc1ccc(CCc2nc3ccccc3n3cccc23)cc1OC,30000.0,nM,IC50,4.52,Leishmania amazonensis,organism-based format,True
CHEMBL390612,c1ccc2c(c1)nc(CCc1ccc3c(c1)OCO3)c1cccn12,7000.0,nM,IC50,5.16,Leishmania amazonensis,organism-based format,True
CHEMBL427095,CCC/C=C/c1nc2ccc(OC)cc2n2cccc12,4000.0,nM,IC50,5.40,Leishmania amazonensis,organism-based format,True
CHEMBL225145,CCC/C=C/c1nc2cc(OC)ccc2n2cccc12,6000.0,nM,IC50,5.22,Leishmania amazonensis,organism-based format,True
CHEMBL223401,CCC/C=C/c1nc2ccccc2n2cccc12,5000.0,nM,IC50,5.30,Leishmania amazonensis,organism-based format,True
CHEMBL224861,C/C=C/c1nc2ccc(OC)cc2n2cccc12,1000.0,nM,IC50,6.00,Leishmania amazonensis,organism-based format,True
CHEMBL224860,C/C=C/c1nc2cc(OC)ccc2n2cccc12,7000.0,nM,IC50,5.16,Leishmania amazonensis,organism-based format,True
CHEMBL352113,C=C(C#N)C(O)c1ccccc1,49300.0,nM,IC50,4.31,Leishmania amazonensis,organism-based format,True
CHEMBL226978,C=C(C#N)C(O)c1ccc(Br)cc1,12500.0,nM,IC50,4.90,Leishmania amazonensis,organism-based format,True
CHEMBL227694,C=C(C#N)C(O)c1ccc2ccccc2c1,11200.0,nM,IC50,4.95,Leishmania amazonensis,organism-based format,True
CHEMBL227822,C=C(C(=O)OC)C(O)c1ccc(C(F)(F)F)cc1,42800.0,nM,IC50,4.37,Leishmania amazonensis,organism-based format,True
CHEMBL160035,C=C(C#N)C(O)c1ccc([N+](=O)[O-])cc1,7900.0,nM,IC50,5.10,Leishmania amazonensis,organism-based format,True
CHEMBL228816,ClCCCSc1ncnc2[nH]cnc12,50000.0,nM,IC50,4.30,Leishmania amazonensis,organism-based format,True
CHEMBL396288,CO[C@@H]1O[C@H](CSc2ncnc3[nH]cnc23)[C@@H](O)[C@H]1O,29000.0,nM,IC50,4.54,Leishmania amazonensis,organism-based format,True
CHEMBL228393,O=C(O)CSc1ncnc2[nH]cnc12,39000.0,nM,IC50,4.41,Leishmania amazonensis,organism-based format,True
CHEMBL228391,NCCSCCCSc1ncnc2[nH]cnc12,50000.0,nM,IC50,4.30,Leishmania amazonensis,organism-based format,True
CHEMBL394918,O=S(=O)(Nc1cccc2cccnc12)c1cc(Br)c(Br)s1,2850.0,nM,IC50,5.54,Leishmania amazonensis,organism-based format,True
CHEMBL239478,O=S(=O)(Nc1cccc2cccnc12)c1ccc(Br)cc1,4940.0,nM,IC50,5.31,Leishmania amazonensis,organism-based format,True
CHEMBL239272,O=S(=O)(Nc1cccc2cccnc12)c1cc(F)cc(F)c1,2120.0,nM,IC50,5.67,Leishmania amazonensis,organism-based format,True
CHEMBL392413,CCCc1ccc(S(=O)(=O)Nc2cccc3cccnc23)cc1,14470.0,nM,IC50,4.84,Leishmania amazonensis,organism-based format,True
CHEMBL391343,CN(C)c1ccc(S(=O)(=O)Nc2cccc3cccnc23)c2ccccc12,7180.0,nM,IC50,5.14,Leishmania amazonensis,organism-based format,True
CHEMBL240550,O=S(=O)(Nc1cccc2cccnc12)c1ccc(-c2ccccc2)cc1,6270.0,nM,IC50,5.20,Leishmania amazonensis,organism-based format,True
CHEMBL240549,O=S(=O)(Nc1cccc2cccnc12)c1cnc(Cl)c(Br)c1,2250.0,nM,IC50,5.65,Leishmania amazonensis,organism-based format,True
CHEMBL401486,Cc1ncc(C(F)F)n1-c1ccc(Cl)cc1,1700.0,nM,IC50,5.77,Leishmania amazonensis,organism-based format,True
CHEMBL251357,FC(F)c1cn(-c2cccc(Cl)c2)nn1,2600.0,nM,IC50,5.58,Leishmania amazonensis,organism-based format,True
CHEMBL250964,O=Cc1cn(-c2cccc(Cl)c2)nn1,2800.0,nM,IC50,5.55,Leishmania amazonensis,organism-based format,True
CHEMBL61077,COc1cc(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)cc(OC)c1OC,26000.0,nM,IC50,4.58,Leishmania amazonensis,organism-based format,True
CHEMBL519130,COc1c(O)c(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)c(OC)c(OC)c1OC,26000.0,nM,IC50,4.58,Leishmania amazonensis,organism-based format,True
CHEMBL445826,C=C(C#N)C(O)c1cccc([N+](=O)[O-])c1,12500.0,nM,IC50,4.90,Leishmania amazonensis,organism-based format,True
CHEMBL210136,Cc1cc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,3400.0,nM,IC50,5.47,Leishmania amazonensis,organism-based format,True
CHEMBL516333,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Sc1ccccc1,2600.0,nM,IC50,5.58,Leishmania amazonensis,organism-based format,True
CHEMBL458989,Cc1cccc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c1,2400.0,nM,IC50,5.62,Leishmania amazonensis,organism-based format,True
CHEMBL458102,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Sc1ccc(Cl)cc1Cl,2600.0,nM,IC50,5.58,Leishmania amazonensis,organism-based format,True
CHEMBL457917,COc1ccc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])cc1,5100.0,nM,IC50,5.29,Leishmania amazonensis,organism-based format,True
CHEMBL463587,Cc1cc(Sc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)c(Cl)cc1Cl,1800.0,nM,IC50,5.75,Leishmania amazonensis,organism-based format,True
CHEMBL462790,Cc1cc(Sc2c([N+](=O)[O-])cc(C#N)cc2[N+](=O)[O-])c(Cl)cc1Cl,5800.0,nM,IC50,5.24,Leishmania amazonensis,organism-based format,True
CHEMBL522100,CCOC(=O)[C@@H]1C=C(C)[C@@H](O)[C@H]2OC/C(=C\CO)[C@]21O,90000.0,nM,IC50,4.05,Leishmania amazonensis,organism-based format,True
CHEMBL340807,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,99000.0,nM,IC50,4.00,Leishmania amazonensis,organism-based format,True
CHEMBL477020,Oc1ccc(CCc2cc(O)ccc2O)cc1,1100.0,nM,IC50,5.96,Leishmania amazonensis,organism-based format,True
CHEMBL594360,COCc1cc(O)c(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c(OC)c1,6200.0,nM,IC50,5.21,Leishmania amazonensis,organism-based format,True
CHEMBL589851,COCc1cc(COC)c(C(=O)/C=C/c2ccc3c(c2)OCO3)c(OC)c1,11700.0,nM,IC50,4.93,Leishmania amazonensis,organism-based format,True
CHEMBL601471,COCc1cc(COC)c(C(=O)/C=C/c2ccc(OC)cc2)c(OC)c1,1300.0,nM,IC50,5.89,Leishmania amazonensis,organism-based format,True
CHEMBL589850,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccco1,4600.0,nM,IC50,5.34,Leishmania amazonensis,organism-based format,True
CHEMBL589849,COc1cc(O)cc(O)c1C(=O)/C=C/C=C/c1ccccc1,52600.0,nM,IC50,4.28,Leishmania amazonensis,organism-based format,True
CHEMBL589848,C=CCOc1cc(/C=C/C(=O)c2c(O)cc(O)cc2OC)cc(OCC=C)c1Br,1100.0,nM,IC50,5.96,Leishmania amazonensis,organism-based format,True
CHEMBL601680,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1Br,10600.0,nM,IC50,4.97,Leishmania amazonensis,organism-based format,True
CHEMBL589611,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1F,11800.0,nM,IC50,4.93,Leishmania amazonensis,organism-based format,True
CHEMBL589610,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(F)cc1,11800.0,nM,IC50,4.93,Leishmania amazonensis,organism-based format,True
CHEMBL609576,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(Cl)cc1,11200.0,nM,IC50,4.95,Leishmania amazonensis,organism-based format,True
CHEMBL589609,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(C(F)(F)F)cc1,8600.0,nM,IC50,5.07,Leishmania amazonensis,organism-based format,True
CHEMBL601294,COc1cc(/C=C/C(=O)c2c(O)cc(O)cc2OC)cc(OC)c1OC,9700.0,nM,IC50,5.01,Leishmania amazonensis,organism-based format,True
CHEMBL601679,COc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2OC)c(OC)c1,6400.0,nM,IC50,5.19,Leishmania amazonensis,organism-based format,True
CHEMBL521680,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc2c(c1)OCO2,4100.0,nM,IC50,5.39,Leishmania amazonensis,organism-based format,True
CHEMBL589608,COc1cc(/C=C/C(=O)c2c(O)cc(O)cc2OC)ccc1O,14900.0,nM,IC50,4.83,Leishmania amazonensis,organism-based format,True
CHEMBL507998,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1,15700.0,nM,IC50,4.80,Leishmania amazonensis,organism-based format,True
CHEMBL576316,COc1cccc(/C=C/C(=O)c2c(O)cc(O)cc2OC)c1,12000.0,nM,IC50,4.92,Leishmania amazonensis,organism-based format,True
CHEMBL494264,COc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2OC)cc1,10000.0,nM,IC50,5.00,Leishmania amazonensis,organism-based format,True
CHEMBL593899,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(C)cc1,7400.0,nM,IC50,5.13,Leishmania amazonensis,organism-based format,True
CHEMBL593898,COc1cc(O)cc(O)c1C(=O)/C=C/Cc1ccccc1,15900.0,nM,IC50,4.80,Leishmania amazonensis,organism-based format,True
CHEMBL492415,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccc[nH]2)c(OCC=C)c1,94300.0,nM,IC50,4.03,Leishmania amazonensis,organism-based format,True
CHEMBL492414,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccccn2)c(OCC=C)c1,1100.0,nM,IC50,5.96,Leishmania amazonensis,organism-based format,True
CHEMBL493445,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccncc2)c(OCC=C)c1,600.0,nM,IC50,6.22,Leishmania amazonensis,organism-based format,True
CHEMBL494900,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccccc2Br)c(OCC=C)c1,7900.0,nM,IC50,5.10,Leishmania amazonensis,organism-based format,True
CHEMBL494899,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccccc2F)c(OCC=C)c1,9500.0,nM,IC50,5.02,Leishmania amazonensis,organism-based format,True
CHEMBL493470,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccc(F)cc2)c(OCC=C)c1,9500.0,nM,IC50,5.02,Leishmania amazonensis,organism-based format,True
CHEMBL523014,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccc(Cl)cc2)c(OCC=C)c1,9400.0,nM,IC50,5.03,Leishmania amazonensis,organism-based format,True
CHEMBL523881,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccc3c(c2)OCO3)c(OCC=C)c1,6600.0,nM,IC50,5.18,Leishmania amazonensis,organism-based format,True
CHEMBL522684,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c(OCC=C)c1,85200.0,nM,IC50,4.07,Leishmania amazonensis,organism-based format,True
CHEMBL494074,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccc(C)cc2)c(OCC=C)c1,79800.0,nM,IC50,4.10,Leishmania amazonensis,organism-based format,True
