molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL4783188,O=c1[nH]cnn2c([C@@H]3O[C@H](CO)C[C@H]3O)ccc12,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL2016757,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4753867,N#C[C@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4755821,N#C[C@@]1(c2cc(Br)c3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,32500.0,nM,IC50,4.49,Leishmania infantum,organism-based format,True
CHEMBL4758694,Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cnn12,21900.0,nM,IC50,4.66,Leishmania infantum,organism-based format,True
CHEMBL4794928,OC[C@H]1O[C@@H](c2cnn3c(O)ncnc23)[C@H](O)[C@@H]1O,34200.0,nM,IC50,4.47,Leishmania infantum,organism-based format,True
CHEMBL4788848,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cnc12,5150.0,nM,IC50,5.29,Leishmania infantum,organism-based format,True
CHEMBL4742019,O=c1[nH]cnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cnc12,3170.0,nM,IC50,5.50,Leishmania infantum,organism-based format,True
CHEMBL4751346,Nc1nccn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cnc12,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4793136,Nc1nccn2c([C@@H]3O[C@H](CO)C[C@H]3O)cnc12,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4776364,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1cccc2ccccc12,100000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4748789,Cc1ccc(NC(=O)CN2CCc3c([nH]c4ccccc34)C2c2ccccc2)c(C)c1,16950.0,nM,IC50,4.77,Leishmania infantum,organism-based format,True
CHEMBL4790084,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1cccc(C(F)(F)F)c1,45180.0,nM,IC50,4.34,Leishmania infantum,organism-based format,True
CHEMBL4797683,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1ccccc1Cl,20690.0,nM,IC50,4.68,Leishmania infantum,organism-based format,True
CHEMBL4745290,Cc1ccccc1NC(=O)CN1CCc2c([nH]c3ccccc23)C1c1ccccc1,10430.0,nM,IC50,4.98,Leishmania infantum,organism-based format,True
CHEMBL4780803,COc1ccccc1NC(=O)CN1CCc2c([nH]c3ccccc23)C1c1ccccc1,1990.0,nM,IC50,5.70,Leishmania infantum,organism-based format,True
CHEMBL4741559,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1cccc([N+](=O)[O-])c1,100000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4794582,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1cccc(Cl)c1,6680.0,nM,IC50,5.17,Leishmania infantum,organism-based format,True
CHEMBL4741614,Cc1cccc(NC(=O)CN2CCc3c([nH]c4ccccc34)C2c2ccccc2)c1,7630.0,nM,IC50,5.12,Leishmania infantum,organism-based format,True
CHEMBL4744213,COc1cccc(NC(=O)CN2CCc3c([nH]c4ccccc34)C2c2ccccc2)c1,14580.0,nM,IC50,4.84,Leishmania infantum,organism-based format,True
CHEMBL4754693,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1ccc(F)cc1,15100.0,nM,IC50,4.82,Leishmania infantum,organism-based format,True
CHEMBL4746532,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1ccc([N+](=O)[O-])cc1,8100.0,nM,IC50,5.09,Leishmania infantum,organism-based format,True
CHEMBL4789244,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1ccc(Cl)cc1,15130.0,nM,IC50,4.82,Leishmania infantum,organism-based format,True
CHEMBL4799224,Cc1ccc(NC(=O)CN2CCc3c([nH]c4ccccc34)C2c2ccccc2)cc1,19250.0,nM,IC50,4.72,Leishmania infantum,organism-based format,True
CHEMBL4764077,COc1ccc(NC(=O)CN2CCc3c([nH]c4ccccc34)C2c2ccccc2)cc1,100000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4783137,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1ccccc1,12370.0,nM,IC50,4.91,Leishmania infantum,organism-based format,True
CHEMBL4790606,C/C=C1\CCN2CCc3c([nH]c4ccccc34)[C@H]2[C@@H]1[C@@H](C(=O)OC)[C@H]1NCCc2c1[nH]c1ccccc21,1.56,ug.mL-1,IC50,,Leishmania infantum,organism-based format,True
CHEMBL3423416,N#C[Se]c1ccc(NC(=O)/C=C\C(=O)O)cc1,25000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4461287,N#C[Se]c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,25000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL3423418,N#C[Se]c1ccc(NC(=O)CCC(=O)O)cc1,11330.0,nM,IC50,4.95,Leishmania infantum,organism-based format,True
CHEMBL4570078,N#C[Se]c1ccc(NC(=O)c2nccnc2C(=O)O)cc1,25000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4467255,N#C[Se]c1ccc(NC(=O)COCC(=O)O)cc1,25000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4456615,N#C[Se]c1ccc(NC(=O)c2ccccc2-c2ccccc2C(=O)O)cc1,10660.0,nM,IC50,4.97,Leishmania infantum,organism-based format,True
CHEMBL4467610,N#C[Se]c1ccc(NC(=O)C2CCCCC2C(=O)O)cc1,10610.0,nM,IC50,4.97,Leishmania infantum,organism-based format,True
CHEMBL4534145,N#C[Se]c1ccc(NC(=O)C2C3C=CC(O3)C2C(=O)O)cc1,3220.0,nM,IC50,5.49,Leishmania infantum,organism-based format,True
CHEMBL4791220,C=Cc1nc(-c2ccccc2)no1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4791570,C=Cc1nc(-c2ccc(OC)cc2)no1,25230.0,nM,IC50,4.60,Leishmania infantum,organism-based format,True
CHEMBL4777019,C=Cc1nc(-c2ccc([N+](=O)[O-])cc2)no1,12220.0,nM,IC50,4.91,Leishmania infantum,organism-based format,True
CHEMBL4795446,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccccc1,9810.0,nM,IC50,5.01,Leishmania infantum,organism-based format,True
CHEMBL4782350,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccccc1Cl,17590.0,nM,IC50,4.75,Leishmania infantum,organism-based format,True
CHEMBL4787372,C=C(c1nc(-c2ccccc2)no1)C(O)c1cccc(Cl)c1,7760.0,nM,IC50,5.11,Leishmania infantum,organism-based format,True
CHEMBL4782491,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc(Cl)cc1,6920.0,nM,IC50,5.16,Leishmania infantum,organism-based format,True
CHEMBL4787339,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc(Cl)c(F)c1,18930.0,nM,IC50,4.72,Leishmania infantum,organism-based format,True
CHEMBL4797639,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc(Br)cc1,43850.0,nM,IC50,4.36,Leishmania infantum,organism-based format,True
CHEMBL4791542,C=C(c1nc(-c2ccccc2)no1)C(O)c1cccc(F)c1,7290.0,nM,IC50,5.14,Leishmania infantum,organism-based format,True
CHEMBL4792235,C=C(c1nc(-c2ccccc2)no1)C(O)c1cc(F)cc(F)c1,5120.0,nM,IC50,5.29,Leishmania infantum,organism-based format,True
CHEMBL4780474,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc(OC)cc1,18020.0,nM,IC50,4.74,Leishmania infantum,organism-based format,True
CHEMBL4791627,C=C(c1nc(-c2cc(OC)c(OC)c(OC)c2)no1)C(O)c1ccccc1,12020.0,nM,IC50,4.92,Leishmania infantum,organism-based format,True
CHEMBL4780643,C=C(c1nc(-c2ccccc2)no1)C(O)c1cc2c(cc1Br)OCO2,8930.0,nM,IC50,5.05,Leishmania infantum,organism-based format,True
CHEMBL4794654,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc(C#N)cc1,21740.0,nM,IC50,4.66,Leishmania infantum,organism-based format,True
CHEMBL4795675,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccccc1[N+](=O)[O-],10280.0,nM,IC50,4.99,Leishmania infantum,organism-based format,True
CHEMBL4790544,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc([N+](=O)[O-])cc1,10360.0,nM,IC50,4.99,Leishmania infantum,organism-based format,True
CHEMBL4780123,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccc(S(C)(=O)=O)cc1,8470.0,nM,IC50,5.07,Leishmania infantum,organism-based format,True
CHEMBL4796533,C=C(c1nc(-c2ccccc2)no1)C(O)c1ccccn1,17900.0,nM,IC50,4.75,Leishmania infantum,organism-based format,True
CHEMBL4780891,C=C(c1nc(-c2ccccc2)no1)C(O)c1cccnc1,8510.0,nM,IC50,5.07,Leishmania infantum,organism-based format,True
CHEMBL4796757,C=C(c1nc(-c2ccccc2)no1)C(O)CCCC,35910.0,nM,IC50,4.45,Leishmania infantum,organism-based format,True
CHEMBL4789913,C=C(c1nc(-c2ccccc2)no1)C(O)/C=C/c1ccccc1,20580.0,nM,IC50,4.69,Leishmania infantum,organism-based format,True
CHEMBL4784782,C=C(c1nc(-c2ccc(OC)cc2)no1)C(O)c1ccccc1,11480.0,nM,IC50,4.94,Leishmania infantum,organism-based format,True
CHEMBL4799764,C=C(c1nc(-c2ccc(OC)cc2)no1)C(O)c1ccc(C#N)cc1,3890.0,nM,IC50,5.41,Leishmania infantum,organism-based format,True
CHEMBL4792003,C=C(c1nc(-c2ccc(OC)cc2)no1)C(O)c1ccccc1C(F)(F)F,8550.0,nM,IC50,5.07,Leishmania infantum,organism-based format,True
CHEMBL4790512,C=C(c1nc(-c2ccc(OC)cc2)no1)C(O)c1ccccc1[N+](=O)[O-],2380.0,nM,IC50,5.62,Leishmania infantum,organism-based format,True
CHEMBL4782917,C=C(c1nc(-c2ccc([N+](=O)[O-])cc2)no1)C(O)c1nccs1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4798702,C=C(c1nc(-c2ccc([N+](=O)[O-])cc2)no1)C(O)c1ccccc1,37500.0,nM,IC50,4.43,Leishmania infantum,organism-based format,True
CHEMBL4781341,C=C(c1nc(-c2ccc([N+](=O)[O-])cc2)no1)C(O)c1cc(OC)c(OC)c(OC)c1,52590.0,nM,IC50,4.28,Leishmania infantum,organism-based format,True
CHEMBL4776783,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccccc21,7280.0,nM,IC50,5.14,Leishmania infantum,organism-based format,True
CHEMBL4784035,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(C)c2ccccc21,51390.0,nM,IC50,4.29,Leishmania infantum,organism-based format,True
CHEMBL4777996,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(c2ccccc2)c2ccccc21,8170.0,nM,IC50,5.09,Leishmania infantum,organism-based format,True
CHEMBL4799467,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(Cc2ccccc2)c2ccccc21,5650.0,nM,IC50,5.25,Leishmania infantum,organism-based format,True
CHEMBL4776460,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccc(C)cc21,6010.0,nM,IC50,5.22,Leishmania infantum,organism-based format,True
CHEMBL4780860,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccc(OC)cc21,7290.0,nM,IC50,5.14,Leishmania infantum,organism-based format,True
CHEMBL4800412,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2c(Cl)cccc21,4850.0,nM,IC50,5.31,Leishmania infantum,organism-based format,True
CHEMBL4792166,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccc(Cl)cc21,2500.0,nM,IC50,5.60,Leishmania infantum,organism-based format,True
CHEMBL4798178,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2c(Cl)cc(Cl)cc21,4100.0,nM,IC50,5.39,Leishmania infantum,organism-based format,True
CHEMBL4779444,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2c(Br)cccc21,10380.0,nM,IC50,4.98,Leishmania infantum,organism-based format,True
CHEMBL4785394,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccc(Br)cc21,3730.0,nM,IC50,5.43,Leishmania infantum,organism-based format,True
CHEMBL4783623,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccc(F)cc21,3510.0,nM,IC50,5.46,Leishmania infantum,organism-based format,True
CHEMBL4790286,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccc(OC(F)(F)F)cc21,11090.0,nM,IC50,4.96,Leishmania infantum,organism-based format,True
CHEMBL4781295,C=C(c1nc(-c2ccccc2)no1)C1(O)C(=O)N(CC)c2ccc([N+](=O)[O-])cc21,5130.0,nM,IC50,5.29,Leishmania infantum,organism-based format,True
CHEMBL4786238,C=C(c1nc(-c2ccc(OC)cc2)no1)C1(O)C(=O)N(CC)c2ccccc21,2850.0,nM,IC50,5.54,Leishmania infantum,organism-based format,True
CHEMBL4777125,C=C(c1nc(-c2ccc(Cl)cc2)no1)C1(O)C(=O)N(CC)c2ccccc21,4010.0,nM,IC50,5.40,Leishmania infantum,organism-based format,True
CHEMBL4789134,C=C(c1nc(-c2ccc([N+](=O)[O-])cc2)no1)C1(O)C(=O)N(CC)c2ccccc21,3330.0,nM,IC50,5.48,Leishmania infantum,organism-based format,True
CHEMBL4778512,C=C(c1nc(-c2ccc(OC)cc2)no1)C1(O)C(=O)N(CC)c2ccc(OC)cc21,21990.0,nM,IC50,4.66,Leishmania infantum,organism-based format,True
CHEMBL4784057,C=C(c1nc(-c2ccc(Cl)cc2)no1)C1(O)C(=O)N(CC)c2ccc(OC)cc21,5090.0,nM,IC50,5.29,Leishmania infantum,organism-based format,True
CHEMBL4781383,C=C(c1nc(-c2ccc([N+](=O)[O-])cc2)no1)C1(O)C(=O)N(CC)c2ccc(OC)cc21,11980.0,nM,IC50,4.92,Leishmania infantum,organism-based format,True
CHEMBL4780828,C=C(c1nc(-c2ccc(OC)cc2)no1)C1(O)C(=O)N(CC)c2ccc([N+](=O)[O-])cc21,25870.0,nM,IC50,4.59,Leishmania infantum,organism-based format,True
CHEMBL4796224,C=C(c1nc(-c2ccc(Cl)cc2)no1)C1(O)C(=O)N(CC)c2ccc([N+](=O)[O-])cc21,6480.0,nM,IC50,5.19,Leishmania infantum,organism-based format,True
CHEMBL4795044,C=C(c1nc(-c2ccc([N+](=O)[O-])cc2)no1)C1(O)C(=O)N(CC)c2ccc([N+](=O)[O-])cc21,7360.0,nM,IC50,5.13,Leishmania infantum,organism-based format,True
CHEMBL4786119,C=CCOC1(C(=C)c2nc(-c3ccccc3)no2)C(=O)N(CC)c2ccccc21,10720.0,nM,IC50,4.97,Leishmania infantum,organism-based format,True
CHEMBL4791032,C=CCOC1(C(=C)c2nc(-c3ccccc3)no2)C(=O)N(CC)c2c(Br)cccc21,4860.0,nM,IC50,5.31,Leishmania infantum,organism-based format,True
CHEMBL4784402,CCN1C(=O)C2(OCC=C2c2nc(-c3ccccc3)no2)c2ccccc21,11710.0,nM,IC50,4.93,Leishmania infantum,organism-based format,True
CHEMBL4793923,CCN1C(=O)C2(OCC=C2c2nc(-c3ccccc3)no2)c2cccc(Br)c21,6410.0,nM,IC50,5.19,Leishmania infantum,organism-based format,True
CHEMBL388593,Nc1ncnc2[nH]ncc12,180.0,nM,IC50,6.75,Leishmania infantum,organism-based format,True
CHEMBL4866244,Nc1ncnc2[nH]nc(Br)c12,22600.0,nM,IC50,4.65,Leishmania infantum,organism-based format,True
CHEMBL4870178,Oc1ncnc2[nH]nc(Br)c12,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4573679,Nc1ncnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1060.0,nM,IC50,5.97,Leishmania infantum,organism-based format,True
CHEMBL4849515,Nc1ncnc2c1c(Br)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,29400.0,nM,IC50,4.53,Leishmania infantum,organism-based format,True
CHEMBL4441282,Nc1ncnc2c1c(I)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,25400.0,nM,IC50,4.59,Leishmania infantum,organism-based format,True
CHEMBL1688966,O=c1[nH]cnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6660.0,nM,IC50,5.18,Leishmania infantum,organism-based format,True
CHEMBL4846810,O=c1[nH]cnc2c1c(Br)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4862065,Nc1ncnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4846834,Nc1ncnc2c1c(Br)nn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O,80.0,nM,IC50,7.10,Leishmania infantum,organism-based format,True
CHEMBL4854372,O=c1[nH]cnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4847088,O=c1[nH]cnc2c1c(Br)nn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4865117,Nc1ncnc2c1cnn2[C@@H]1O[C@H](CO)C[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4852517,Nc1ncnc2c1c(Br)nn2[C@@H]1O[C@H](CO)C[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4861535,O=c1[nH]cnc2c1cnn2[C@@H]1O[C@H](CO)C[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4874629,O=c1[nH]cnc2c1c(Br)nn2[C@@H]1O[C@H](CO)C[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4856297,Nc1ncnc2c1cnn2[C@H]1C[C@H](O)[C@@H](CO)O1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4866791,Nc1ncnc2c1c(Br)nn2[C@H]1C[C@H](O)[C@@H](CO)O1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4870411,Nc1ncnc2c1c(-c1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4848850,COc1ccc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4846036,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4870070,Cc1ccc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4864316,Nc1ncnc2c1c(-c1ccc(F)cc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4860941,CC(C)(C)c1ccc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4858079,Nc1ncnc2c1c(-c1ccc(C(F)(F)F)cc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,57000.0,nM,IC50,4.24,Leishmania infantum,organism-based format,True
CHEMBL4861637,Nc1ncnc2c1c(-c1ccc(OC(F)(F)F)cc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4866315,N#Cc1ccc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4875349,Nc1ncnc2c1c(-c1ccc(Cl)c(Cl)c1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4852508,Nc1ncnc2c1c(-c1ccc(F)c(Cl)c1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4860137,Nc1ncnc2c1c(-c1ccc(Cl)c(F)c1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4870776,Nc1ncnc2c1c(-c1ccc(F)c(F)c1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4865446,COc1cc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)ccc1Cl,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4870396,Cc1cc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)ccc1Cl,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4847386,Nc1ncnc2c1c(-c1ccc(Cl)c(C(F)(F)F)c1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4853814,N#Cc1cc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)ccc1Cl,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4873603,Nc1ncnc2c1c(-c1cc(F)c(Cl)c(F)c1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4846911,CCOc1cc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)ccc1Cl,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4863097,Nc1ncnc2c1c(-c1ccc(Cl)cc1Cl)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,52800.0,nM,IC50,4.28,Leishmania infantum,organism-based format,True
CHEMBL4854361,Cc1cc(Cl)ccc1-c1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4870204,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2[C@H]1C[C@H](O)[C@@H](CO)O1,32500.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4875805,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2[C@@H]1O[C@H](CO)C[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4859545,Nc1ncnc2c1c(-c1cccs1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4875757,Nc1ncnc2c1c(-c1ccc(Cl)s1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4862339,Cc1ccc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)s1,32000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4859043,Cc1csc(-c2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)c1,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4850814,Nc1ncnc2c1c(Oc1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,32000.0,nM,IC50,4.50,Leishmania infantum,organism-based format,True
CHEMBL4870841,Nc1ncnc2c1c(Oc1ccc(Cl)cc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4848328,Nc1ncnc2c1c(C#Cc1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,49400.0,nM,IC50,4.31,Leishmania infantum,organism-based format,True
CHEMBL4862547,Nc1ncnc2c1c(/C=C/c1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,50800.0,nM,IC50,4.29,Leishmania infantum,organism-based format,True
CHEMBL4859940,Nc1ncnc2c1c(CCc1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4861891,Nc1ncnc2c1c(-c1ccccn1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,50800.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4851843,Nc1ncnc2c1c(-c1ccncc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,25400.0,nM,IC50,4.59,Leishmania infantum,organism-based format,True
CHEMBL4879116,Nc1ncnc2c1c(Cl)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4857392,N#Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,8000.0,nM,IC50,5.10,Leishmania infantum,organism-based format,True
CHEMBL4848164,Nc1ncnc2c1c(C(F)(F)F)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4853515,Nc1ncnc2c1c(C(F)F)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,250.0,nM,IC50,6.60,Leishmania infantum,organism-based format,True
CHEMBL4872012,Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,32700.0,nM,IC50,4.49,Leishmania infantum,organism-based format,True
CHEMBL4854628,C#Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,10400.0,nM,IC50,4.98,Leishmania infantum,organism-based format,True
CHEMBL4849951,C=Cc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,12700.0,nM,IC50,4.90,Leishmania infantum,organism-based format,True
CHEMBL4866226,CCc1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
CHEMBL4853064,Nc1ncnc2c1c(C1CC1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,64000.0,nM,IC50,,Leishmania infantum,organism-based format,True
